genes,logFC,logCPM,PValue,FDR,Annotation
LOC105187423,0.714955931,4.570504151,0.006116993,0.015877833,COP9 signalosome complex subunit 1 isoform X1
LOC105192198,0.769255959,6.047695247,0.006139198,0.015932201,interferon-inducible double-stranded RNA-dependent protein kinase activator A homolog isoform X5
LOC105191530,0.779924279,7.209137085,0.006154045,0.015967457,"ATP synthase subunit b, mitochondrial"
LOC105181141,1.140087055,1.977806921,0.006163408,0.015988472,BET1 homolog
LOC105181150,-3.952091115,0.101847443,0.006169994,0.016001012,uncharacterized protein LOC105181150
LOC105182715,0.758937602,4.086827307,0.006170771,0.016001012,xaa-Pro aminopeptidase 1 isoform X1
LOC105185387,0.975989096,2.544950706,0.006172146,0.016001298,microprocessor complex subunit DGCR8
LOC105182860,0.705611122,5.085854885,0.006188536,0.016038482,ubiquitin carboxyl-terminal hydrolase 22
LOC105185254,2.365375014,0.000397692,0.006189024,0.016038482,lutropin-choriogonadotropic hormone receptor isoform X1
LOC105186490,0.986197364,2.691827708,0.006193712,0.016047346,distal membrane-arm assembly complex protein 2
LOC105187276,0.948024599,6.045609489,0.006197756,0.016054535,adenylyl cyclase-associated protein 1 isoform X1
LOC105183069,1.706155791,6.39297764,0.006205,0.016070011,probable G-protein coupled receptor Mth-like 3 isoform X2
LOC105192410,0.756928942,3.732783052,0.00621226,0.016075653,transcription initiation factor TFIID subunit 9 isoform X1
LOC105192369,0.879618044,3.72361267,0.006211473,0.016075653,protein abrupt
LOC105183106,0.920514012,4.151499323,0.006210101,0.016075653,bifunctional coenzyme A synthase
LOC105191970,1.122003937,6.012249664,0.006211605,0.016075653,thioredoxin domain-containing protein 5 homolog
LOC105189777,0.827764634,6.609450075,0.006223039,0.016100253,RNA-binding protein 39 isoform X1
LOC105192113,1.029667572,2.697082273,0.00622477,0.016101439,biogenesis of lysosome-related organelles complex 1 subunit 5
LOC105186389,0.768617745,6.381282875,0.00623036,0.016112604,E3 ubiquitin-protein ligase MYCBP2
LOC105190311,0.883605182,3.244223588,0.0062466,0.016151303,E3 ubiquitin-protein ligase MSL2 isoform X1
LOC105185268,0.885881194,6.444954729,0.00625223,0.016156261,glycogen debranching enzyme
LOC105189701,0.976606163,2.785828209,0.006250752,0.016156261,cell division cycle protein 123 isoform X2
LOC105188792,2.134261425,0.21208806,0.006252348,0.016156261,discoidin domain-containing receptor 2
LOC105182397,0.750631302,4.971176831,0.006257388,0.016162683,lisH domain and HEAT repeat-containing protein KIAA1468 homolog
LOC105192500,0.819846776,3.603898894,0.006257067,0.016162683,tubulin--tyrosine ligase-like protein 12
LOC105189074,0.803647915,4.296984281,0.006261401,0.016169748,nitric oxide-associated protein 1
LOC105181788,1.225342915,2.059986484,0.006274399,0.016200009,"protein Skeletor, isoforms B/C isoform X2"
LOC105186698,0.743858974,5.686244971,0.006290727,0.016227616,tyrosine-protein phosphatase corkscrew isoform X1
LOC105186796,0.86659505,3.519697838,0.00629186,0.016227616,RNA-binding protein Musashi homolog Rbp6 isoform X2
LOC105183503,1.325969341,1.878838972,0.006290369,0.016227616,uncharacterized protein LOC105183503
LOC105188591,1.452714296,1.551794963,0.006292786,0.016227616,fatty acid 2-hydroxylase
LOC105190546,1.700080686,3.346259947,0.006288383,0.016227616,coiled-coil domain-containing protein 6
LOC109503750,3.155002825,-0.526291297,0.0062899,0.016227616,uncharacterized protein LOC109503750 isoform X2
LOC105188906,0.793805602,4.453754926,0.006306939,0.0162608,DNA repair protein complementing XP-C cells
LOC105187221,0.777361202,4.373848784,0.006336662,0.016331869,uncharacterized protein LOC105187221
LOC105186491,0.874849931,3.398422432,0.006337297,0.016331869,luc7-like protein 3 isoform X2
LOC105181649,0.991363536,2.997791564,0.006339666,0.016331869,uncharacterized protein LOC105181649 isoform X1
LOC105185712,1.961662854,0.398696276,0.006338511,0.016331869,UDP-glucuronosyltransferase 2C1
LOC105186556,0.798845948,4.976402793,0.006347874,0.016349683,mitochondrial 2-oxodicarboxylate carrier isoform X2
LOC105182611,0.771078833,4.212083105,0.006351972,0.016356909,lysine-specific demethylase 7A isoform X5
LOC105183197,1.925257474,3.900726369,0.0063544,0.016359834,sodium/potassium/calcium exchanger Nckx30C isoform X6
LOC105192483,0.738770686,5.627001835,0.006357469,0.016364404,uncharacterized protein LOC105192483 isoform X2
LOC105187040,0.726303902,5.025045359,0.006363217,0.016375868,F-box/WD repeat-containing protein 7 isoform X1
LOC105188369,3.195528867,-0.534212483,0.006369867,0.01638965,protein jim lovell
LOC105182854,0.751364041,4.155091709,0.006373235,0.016394982,molybdopterin synthase catalytic subunit
LOC105190681,2.153210658,0.056569921,0.006377158,0.016401739,"alpha-2 adrenergic receptor, partial"
LOC105189571,0.960619473,3.063894255,0.006378495,0.016401844,group XIIA secretory phospholipase A2
LOC105181113,0.981698544,2.709702162,0.006386212,0.016418352,"probable 28S ribosomal protein S25, mitochondrial"
LOC105182413,0.934135569,3.097008,0.006393695,0.01643425,EF-hand domain-containing protein 1 isoform X1
LOC105191903,2.362462693,0.18393732,0.006400071,0.0164473,uncharacterized protein LOC105191903 isoform X3
LOC105183666,0.760398599,5.007207301,0.006407505,0.01646306,U4/U6.U5 tri-snRNP-associated protein 1
LOC105189059,0.786944068,6.654926632,0.006410888,0.016468407,eIF-2-alpha kinase activator GCN1
LOC105187525,0.833302744,3.669460148,0.006413793,0.016472526,probable trafficking protein particle complex subunit 2
LOC105182604,0.817415136,3.864959943,0.006416604,0.016476402,helix-loop-helix protein 11 isoform X2
LOC105182485,1.020229423,4.750456964,0.006426582,0.016498674,muscle segmentation homeobox
LOC105180567,0.866492302,5.515032466,0.006431205,0.016507193,DNA topoisomerase 2 isoform X2
LOC105187044,1.006193386,3.381519734,0.006434562,0.016512461,sorting nexin-16
LOC105190928,0.74251239,5.534188323,0.006438832,0.01652007,receptor expression-enhancing protein 5 isoform X2
LOC105189570,0.742963246,4.885472108,0.006441078,0.016522483,glutaredoxin-C4-like isoform X1
LOC105189595,0.756801795,4.872153564,0.006444106,0.016526898,"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"
LOC105180989,0.751809066,5.733376437,0.006453458,0.01654753,uncharacterized protein LOC105180989 isoform X1
LOC105180952,2.750032637,-0.314746125,0.006455139,0.016548487,heat shock 70 kDa protein cognate 4
LOC105186582,0.829612011,3.543161153,0.006459061,0.016555186,semaphorin-1A
LOC105190777,0.75685228,4.592038404,0.006466007,0.016569634,large subunit GTPase 1 homolog
LOC105187277,1.86067482,0.698776411,0.00648073,0.016604001,uncharacterized protein LOC105187277
LOC105182624,0.739101983,6.713232924,0.006482541,0.016604719,NEDD4 family-interacting protein 1-like isoform X1
LOC105186915,0.781405762,4.150896696,0.006483635,0.016604719,uncharacterized protein LOC105186915 isoform X2
LOC105185808,0.800566366,3.645952909,0.006489335,0.016615953,ubiquitin domain-containing protein 1
LOC105192321,0.822462672,5.088794727,0.006495548,0.016628497,telomere-associated protein RIF1
LOC105192599,0.777680309,6.108834355,0.0065102,0.016662635,BICD family-like cargo adapter 1 isoform X3
LOC105187943,0.968718445,3.712660837,0.006514055,0.016669131,E3 ubiquitin-protein ligase RAD18 isoform X1
LOC105187018,0.79009072,5.396045827,0.00652298,0.016685221,sorting nexin-17 isoform X1
LOC105183306,1.31525458,2.018334828,0.006521978,0.016685221,slowpoke-binding protein isoform X1
LOC105186500,0.860539199,3.918704728,0.006527316,0.016689752,DNA-binding protein RFX2 isoform X4
LOC105187005,1.540796491,2.447465202,0.006527389,0.016689752,uncharacterized protein LOC105187005
LOC105192015,2.460583386,-0.194884019,0.006539875,0.016718299,putative zinc metalloproteinase YIL108W
LOC105190085,0.784953536,6.40783578,0.006570053,0.016792051,serine/threonine-protein kinase SMG1
LOC105182561,-3.243765051,-0.152015091,0.006580129,0.016811015,uncharacterized protein LOC105182561 isoform X1
LOC105190172,1.035941046,2.797164555,0.006579217,0.016811015,ionotropic receptor 25a isoform X2
LOC105189518,0.759873749,5.619779497,0.006595932,0.016847985,R3H domain-containing protein 1 isoform X1
LOC105190993,2.212997919,0.269680169,0.006597588,0.016848816,whirlin isoform X6
LOC105181720,0.711950474,4.254745153,0.006608688,0.016873756,dynactin subunit 4 isoform X1
LOC105188118,0.810660507,5.32486527,0.006647417,0.016969219,ubiquitin carboxyl-terminal hydrolase 34
LOC105188115,0.732785028,5.979633741,0.006656971,0.01699018,exocyst complex component 5
LOC105188804,0.728375184,5.753735205,0.006663082,0.017002347,protein kintoun
LOC105192303,0.88479068,5.844578887,0.006670256,0.0170138,peroxisomal biogenesis factor 3
LOC105189129,1.1226388,3.405449012,0.006670259,0.0170138,unconventional myosin-Ie
LOC105191378,0.77706077,4.189227523,0.006681098,0.017035801,alpha- and gamma-adaptin-binding protein p34
LOC105183487,1.715658816,0.562556684,0.006681577,0.017035801,zinc finger protein 606
LOC105190567,0.797160127,4.242206242,0.006692818,0.017061023,E3 ubiquitin-protein ligase RNF14
LOC105182167,0.749167842,7.192039329,0.006702109,0.017081265,40S ribosomal protein S15Aa
LOC105186903,2.128772398,0.390826111,0.006705932,0.017087569,dexamethasone-induced Ras-related protein 1
LOC105183924,0.921343053,4.266644632,0.006708288,0.01709013,activating transcription factor 7-interacting protein 1
LOC105182985,1.64723409,0.972725491,0.006711471,0.017094798,SEC14-like protein 2
LOC105186605,1.072388653,1.850390279,0.006730889,0.017140806,alpha-ketoglutarate-dependent dioxygenase alkB homolog 4
LOC105192124,1.359717425,1.317764945,0.006734962,0.017147729,ras-like protein 1
LOC105182602,0.743792901,4.453680995,0.006742509,0.017163489,polycomb protein Sfmbt isoform X2
LOC105185013,0.756866268,5.636399376,0.006745947,0.017168788,PHD finger protein 20 isoform X1
LOC105191341,0.785259578,6.512063896,0.006755736,0.017190244,"aspartate--tRNA ligase, cytoplasmic"
LOC105182257,0.725810171,5.586500015,0.006771101,0.017217311,splicing factor 3B subunit 2
LOC105181023,0.757593862,7.154508395,0.00676811,0.017217311,chromodomain-helicase-DNA-binding protein 1 isoform X1
LOC105187348,0.820557595,4.584157675,0.006771415,0.017217311,nucleolar GTP-binding protein 1
LOC105181816,3.629309743,3.015982833,0.006771816,0.017217311,inducible metalloproteinase inhibitor protein-like
LOC105187859,0.990791715,2.867693908,0.006784725,0.017246667,importin subunit alpha-9
LOC105180984,0.813813403,4.769835892,0.006800918,0.017280888,sentrin-specific protease 1
LOC105183179,1.637471306,0.68809185,0.006800888,0.017280888,LOW QUALITY PROTEIN: UPF0602 protein C4orf47 homolog
LOC105191676,0.745374548,5.362881464,0.006808317,0.017292924,mediator of RNA polymerase II transcription subunit 15 isoform X2
LOC105191074,1.239329265,3.14493294,0.006808389,0.017292924,monoacylglycerol lipase ABHD12 isoform X2
LOC105190195,-0.773480115,9.373860665,0.006816723,0.017310617,protein disulfide-isomerase A3
LOC105187021,0.738543045,6.792728202,0.006827709,0.017335037,U2 snRNP-associated SURP motif-containing protein
LOC105181278,0.729856609,5.186863035,0.006833074,0.017342803,CDK5 regulatory subunit-associated protein 3 isoform X1
LOC105191529,0.891374496,6.418605619,0.006833508,0.017342803,maternal protein tudor isoform X5
LOC105191546,0.781336784,4.506321565,0.006841433,0.017359434,zinc finger FYVE domain-containing protein 1
LOC105189123,0.813402145,5.924642522,0.006849373,0.017376096,ribonucleoside-diphosphate reductase large subunit
LOC105190959,0.97530744,3.410725015,0.006852405,0.017380303,xenotropic and polytropic retrovirus receptor 1 isoform X1
LOC105185016,0.775064038,5.491945504,0.006861972,0.0173994,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase"
LOC112590141,1.568479163,1.990868843,0.006862684,0.0173994,uncharacterized protein LOC112590141
LOC105187462,0.869536671,3.301323687,0.006889608,0.017464164,HIV Tat-specific factor 1 homolog
LOC105190739,0.69292299,4.6183535,0.006898748,0.017480329,60S ribosomal protein L36
LOC105185878,0.820603051,3.906550023,0.006898387,0.017480329,52 kDa repressor of the inhibitor of the protein kinase-like
LOC105189949,0.74396483,4.575705952,0.006920393,0.017531662,zinc finger protein DPF3 isoform X1
LOC105188217,0.787735827,4.752773032,0.006935401,0.017566165,"hydroxyacylglutathione hydrolase, mitochondrial isoform X1"
LOC105189540,1.627744414,0.963622717,0.006941772,0.017578783,putative ammonium transporter 3
LOC105186359,0.832552179,6.630780424,0.006949531,0.01759491,E3 SUMO-protein ligase RanBP2
LOC105191861,1.871581127,0.964982196,0.00696433,0.017628853,metabotropic glutamate receptor 8 isoform X2
LOC105180540,0.727257291,5.13348209,0.006966059,0.017629702,eukaryotic translation initiation factor 3 subunit J
LOC105192044,0.781084789,6.043032405,0.006971062,0.017638836,40S ribosomal protein S13
LOC105186454,0.770439304,4.412727198,0.006977185,0.017650799,zinc finger CCCH domain-containing protein 10
LOC105188943,0.794003179,9.044480714,0.006983625,0.01766356,cytoplasmic aconitate hydratase
LOC105186889,0.817620801,4.020423798,0.006985087,0.017663728,peroxisome assembly protein 12
LOC105189402,0.972699919,3.85049572,0.006988642,0.017669187,hemicentin-1 isoform X2
LOC105190521,0.926305587,2.776974841,0.006998823,0.017691392,EKC/KEOPS complex subunit TPRKB
LOC105189771,2.189292317,0.998537993,0.007003799,0.017700434,uncharacterized protein LOC105189771 isoform X3
LOC105181058,0.730712906,5.258921278,0.007012885,0.017719858,vacuolar protein sorting-associated protein 13C-like isoform X2
LOC109504449,2.254047036,-0.054170339,0.007017674,0.017728419,uncharacterized protein LOC109504449
LOC105190146,0.781269519,4.20765605,0.007044466,0.017792549,pre-mRNA-processing factor 6
LOC105191960,0.854992372,4.542861383,0.007055294,0.017806862,general vesicular transport factor p115
LOC105183966,0.88554091,3.467310615,0.007055762,0.017806862,actin-related protein 2 isoform X4
LOC105188472,1.128193177,1.926428879,0.007055584,0.017806862,translation initiation factor eIF-2B subunit alpha isoform X1
LOC105188765,1.697808444,1.167338004,0.007055227,0.017806862,mucin-4
LOC105186173,0.911553942,6.266074846,0.007086516,0.017880913,dehydrogenase/reductase SDR family member 4
LOC105192511,0.986817853,3.179214171,0.007094664,0.017897901,histone-lysine N-methyltransferase SETMAR
LOC105182641,0.797848458,5.598545893,0.007097446,0.017901353,MATH and LRR domain-containing protein PFE0570w
LOC105187984,2.059777197,0.415900428,0.007105337,0.017917683,uncharacterized protein LOC105187984
LOC105188016,0.818304418,4.529814748,0.007141935,0.018006384,protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha
LOC105183955,1.099702443,1.906457974,0.00714606,0.018013196,chymotrypsin-like protease CTRL-1
LOC105188644,0.752577017,6.244115207,0.007155075,0.018030221,zinc finger protein on ecdysone puffs isoform X1
LOC105182043,0.969447993,3.038487334,0.007155664,0.018030221,exosome complex component RRP45
LOC105184220,0.729528562,4.70065211,0.007170847,0.018057692,spermine synthase isoform X1
LOC105183463,0.830237068,3.491271825,0.00717055,0.018057692,probable ATP-dependent RNA helicase DDX47
LOC105189838,0.973440981,3.07260472,0.007170112,0.018057692,checkpoint protein HUS1 isoform X1
LOC105185721,-1.752131117,1.020260668,0.007175933,0.018058127,prion-like-(Q/N-rich) domain-bearing protein 25 isoform X1
LOC105184717,0.744947754,4.834260957,0.007178155,0.018058127,folliculin-interacting protein 1 isoform X1
LOC105189791,0.747108749,7.821856527,0.007172863,0.018058127,rab GDP dissociation inhibitor beta isoform X1
LOC105186784,0.767706885,5.040570842,0.007177901,0.018058127,uncharacterized protein LOC105186784
LOC112588434,1.298750752,1.718898585,0.007175667,0.018058127,putative nuclease HARBI1 isoform X2
LOC105185732,1.838021706,1.611008014,0.007187901,0.01807905,fibroblast growth factor 18 isoform X3
LOC105183204,0.779824068,6.418509387,0.007210228,0.018131604,proteasome subunit beta type-6 isoform X1
LOC105189081,1.231254108,2.091389534,0.007235757,0.018192185,GTP-binding protein Di-Ras2
LOC105184041,1.044161349,2.815757867,0.00724758,0.018217402,"39S ribosomal protein L13, mitochondrial"
