Protein	GO.term
LOC105188482.4.p1	GO:1901534
LOC105188482.4.p1	GO:0000380
LOC105188482.4.p1	GO:0071356
LOC105188482.4.p1	GO:0044806
LOC105188482.4.p1	GO:0045995
LOC105188482.4.p1	GO:0048146
LOC105188482.4.p1	GO:0039695
LOC105188482.4.p1	GO:0001649
LOC105188482.4.p1	GO:0061003
LOC105188483	GO:0007052
LOC105188483	GO:0008150
LOC105188483	GO:1902850
LOC105188483	GO:0007051
LOC105188483	GO:0009987
LOC105188483	GO:0006996
LOC105188483	GO:0051301
LOC105188483	GO:0000281
LOC105188485	GO:0043170
LOC105188485	GO:0008150
LOC105188485	GO:0009987
LOC105188485	GO:0051716
LOC105188485	GO:0000724
LOC105188485	GO:0008152
LOC105188485	GO:0032205
LOC105188485	GO:0000712
LOC105188485	GO:1901255
LOC105188485	GO:0006296
LOC105188485	GO:1904357
LOC105188485	GO:0030716
LOC105188486	GO:0009987
LOC105188486	GO:0008150
LOC105188492	GO:0008152
LOC105188492	GO:0008150
LOC105188492	GO:0009987
LOC105188492	GO:2001288
LOC105188492	GO:0002408
LOC105188493	GO:0009987
LOC105188493	GO:0008150
LOC105188494	GO:0009987
LOC105188494	GO:0008150
LOC105188494	GO:1904486
LOC105188494	GO:0043251
LOC105188494.3.p1	GO:0009987
LOC105188494.3.p1	GO:0008150
LOC105188494.3.p1	GO:0043251
LOC105188494.3.p1	GO:1904486
LOC105188494	GO:0055085
LOC105188495	GO:0008152
LOC105188495	GO:0009987
LOC105188495	GO:0008150
LOC105188495	GO:0019640
LOC105188496	GO:0008150
LOC105188496	GO:0009987
LOC105188496	GO:0008152
LOC105188496	GO:0042049
LOC105188496	GO:1903060
LOC105188497	GO:0009987
LOC105188497	GO:0043170
LOC105188497	GO:0008152
LOC105188497	GO:0008150
LOC105188497	GO:0032435
LOC105188498	GO:0008150
LOC105188498	GO:0015849
LOC105188498	GO:0009987
LOC105188498	GO:0002537
LOC105188498	GO:0097640
LOC105188498	GO:0001654
LOC105188498	GO:0097638
LOC105188498	GO:0042116
LOC105188498	GO:0097639
LOC105188498	GO:1903352
LOC105188498	GO:0010923
LOC105188500	GO:0008150
LOC105188500	GO:0009987
LOC105188500	GO:0035556
LOC105188500	GO:0008152
LOC105188500	GO:0043170
LOC105188500	GO:0007596
LOC105188500	GO:0006468
LOC105188500	GO:0032879
LOC105188500	GO:0006464
LOC105188500	GO:0032268
LOC105188500	GO:0030168
LOC105188500	GO:0042113
LOC105188500	GO:0050930
LOC105188500	GO:0030593
LOC105188500	GO:0071322
LOC105188500	GO:0006874
LOC105188500	GO:0045931
LOC105188500	GO:0043278
LOC105188500	GO:0001938
LOC105188500	GO:0030949
LOC105188500	GO:0045651
LOC105188500	GO:0043123
LOC105188500	GO:2000370
LOC105188500	GO:0010595
LOC105188500	GO:0043524
LOC105188500	GO:0031397
LOC105188500	GO:0017148
LOC105188500	GO:0051092
LOC105188500	GO:0032095
LOC105188500	GO:0050861
LOC105188500	GO:0007077
LOC105188500	GO:0031666
LOC105188500	GO:0016059
LOC105188500	GO:0014059
LOC105188500	GO:1901799
LOC105188500	GO:2000707
LOC105188500	GO:0034351
LOC105188500	GO:0006357
LOC105188500	GO:0046325
LOC105188500	GO:2000300
LOC105188500	GO:0007268
LOC105188500	GO:0002026
LOC105188500	GO:0043536
LOC105188500	GO:0048265
LOC105188500	GO:0007635
LOC105188500	GO:0018105
LOC105188500	GO:0010829
LOC105188500	GO:0032425
LOC105188500	GO:0070374
LOC105188500	GO:0050853
LOC105188500	GO:0030335
LOC105188500	GO:0045471
LOC105188500	GO:0010613
LOC105188500	GO:0070555
LOC105188500	GO:0045766
LOC105188500	GO:0000188
LOC105188500	GO:0047484
LOC105188500	GO:0050729
LOC105188500	GO:0048661
LOC105188500	GO:0090330
LOC105188500	GO:0045785
LOC105188500	GO:0038128
LOC105188500	GO:0010360
LOC105188500	GO:0046627
LOC105188500	GO:0051716
LOC105188500	GO:0048511
LOC105188500	GO:0045822
LOC105188500	GO:0016062
LOC105188504	GO:0008150
LOC105188505	GO:0008150
LOC105188505	GO:0009987
LOC105188506	GO:0009987
LOC105188506	GO:0008150
LOC105188506	GO:0048565
LOC105188506	GO:0051453
LOC105188506	GO:0010447
LOC105188506	GO:0007601
LOC105188506	GO:0046685
LOC105188506	GO:0010037
LOC105188506	GO:0042102
LOC105188506	GO:0007283
LOC105188506	GO:0014823
LOC105188506	GO:0061337
LOC105188506	GO:1904539
LOC105188506	GO:0051354
LOC105188506	GO:0035811
LOC105188506	GO:0045821
LOC105188508.1.p1	GO:0008150
LOC105188508.1.p1	GO:0009987
LOC105188508.5.p1	GO:0008150
LOC105188508.5.p1	GO:0009987
LOC105188508.9.p1	GO:0008150
LOC105188508.9.p1	GO:0009987
LOC105188512	GO:0009987
LOC105188512	GO:0008150
LOC105188514	GO:0008152
LOC105188514	GO:0008150
LOC105188514	GO:0060314
LOC105188514	GO:0010469
LOC105188514	GO:1901841
LOC105188514	GO:0061128
LOC105188514	GO:0050804
LOC105188514	GO:0010738
LOC105188514	GO:0030593
LOC105188514	GO:0031276
LOC105188514	GO:0090032
LOC105188514	GO:0032743
LOC105188514	GO:1903206
LOC105188514	GO:0001780
LOC105188514	GO:1901844
LOC105188514	GO:1901898
LOC105188514	GO:0035690
LOC105188514	GO:0071364
LOC105188514	GO:0032729
LOC105188514	GO:0007498
LOC105188514	GO:0043951
LOC105188514	GO:0009987
LOC105188514	GO:0033137
LOC105188514	GO:0061028
LOC105188514	GO:0010880
LOC105188514	GO:0045822
LOC105188514	GO:0086004
LOC105188514	GO:0086024
LOC105188514	GO:0070374
LOC105188514.13.p1	GO:0008150
LOC105188514.13.p1	GO:0008152
LOC105188514.13.p1	GO:0009987
LOC105188514.13.p1	GO:0007498
LOC105188514.13.p1	GO:1903206
LOC105188514.13.p1	GO:0046058
LOC105188514.4.p1	GO:0008150
LOC105188514.4.p1	GO:0008152
LOC105188514.4.p1	GO:0009987
LOC105188514.4.p1	GO:0060314
LOC105188514.4.p1	GO:0032729
LOC105188514.4.p1	GO:1903206
LOC105188514.4.p1	GO:0032743
LOC105188514.4.p1	GO:0071364
LOC105188514.4.p1	GO:0010738
LOC105188514.4.p1	GO:0007498
LOC105188514.4.p1	GO:0050804
LOC105188514.4.p1	GO:1901898
LOC105188514.4.p1	GO:0001780
LOC105188514.4.p1	GO:0010469
LOC105188514.4.p1	GO:0031276
LOC105188514.4.p1	GO:1901844
LOC105188514.4.p1	GO:0043951
LOC105188514.4.p1	GO:1901841
LOC105188514.4.p1	GO:0061128
LOC105188514.4.p1	GO:0033137
LOC105188514.8.p1	GO:0009987
LOC105188514.8.p1	GO:0008150
LOC105188514.8.p1	GO:0008152
LOC105188514.8.p1	GO:0007498
LOC105188514.8.p1	GO:0086024
LOC105188514.8.p1	GO:1903206
LOC105188514.8.p1	GO:0043951
LOC105188514.8.p1	GO:1901898
LOC105188514.8.p1	GO:0010738
LOC105188514.8.p1	GO:0001780
LOC105188514.8.p1	GO:0050804
LOC105188514.8.p1	GO:0061128
LOC105188514.8.p1	GO:0008542
LOC105188514.8.p1	GO:0071364
LOC105188514.8.p1	GO:0010469
LOC105188514.8.p1	GO:0030593
LOC105188514.8.p1	GO:0032729
LOC105188514.8.p1	GO:1901841
LOC105188514.8.p1	GO:0031276
LOC105188514.8.p1	GO:0060314
LOC105188514.8.p1	GO:1901844
LOC105188515	GO:0009987
LOC105188515	GO:0008150
LOC105188515	GO:0008152
LOC105188515	GO:1904028
LOC105188515	GO:0007159
LOC105188516	GO:0008152
LOC105188516	GO:0009987
LOC105188516	GO:0008150
LOC105188516	GO:0032268
LOC105188516	GO:1990776
LOC105188516	GO:0071348
LOC105188517.LOC112589549	GO:0009987
LOC105188517.LOC112589549	GO:0008150
LOC105188517.LOC112589549	GO:0006468
LOC105188517.LOC112589549	GO:0032989
LOC105188517.LOC112589549	GO:0032502
LOC105188517.LOC112589549	GO:0032268
LOC105188517.LOC112589549	GO:0008152
LOC105188517.LOC112589549	GO:0006457
LOC105188517.LOC112589549	GO:0031326
LOC105188518	GO:0009987
LOC105188518	GO:0008150
LOC105188519	GO:0008150
LOC105188519	GO:0031146
LOC105188519	GO:0009987
LOC105188519	GO:0032446
LOC105188519	GO:0019538
LOC105188519	GO:0070647
LOC105188519	GO:0008152
LOC105188519	GO:0032268
LOC105188519	GO:0043170
LOC105188519	GO:0051759
LOC105188519	GO:1902104
LOC105188519	GO:0006293
LOC105188521	GO:0006325
LOC105188521	GO:0043170
LOC105188521	GO:0008150
LOC105188521	GO:0009987
LOC105188521	GO:1901362
LOC105188521	GO:0008152
LOC105188521	GO:0070544
LOC105188521	GO:0018130
LOC105188521	GO:0000082
LOC105188521	GO:0010944
LOC105188521	GO:0021678
LOC105188521	GO:0060563
LOC105188521	GO:2000178
LOC105188521	GO:0032922
LOC105188521	GO:0033696
LOC105188521	GO:0021592
LOC105188522	GO:0009987
LOC105188522	GO:0008150
LOC105188524	GO:0008152
LOC105188524	GO:0046467
LOC105188524	GO:0009987
LOC105188524	GO:0008150
LOC105188524	GO:0043170
LOC105188525	GO:0009987
LOC105188525	GO:0008150
LOC105188525	GO:0090175
LOC105188525	GO:0000132
LOC105188525	GO:0098725
LOC105188526	GO:0008150
LOC105188526	GO:0070727
LOC105188526	GO:0034613
LOC105188526	GO:0009987
LOC105188527	GO:0008152
LOC105188527	GO:0043170
LOC105188527	GO:0006468
LOC105188527	GO:0008150
LOC105188527	GO:0009987
LOC105188527	GO:0007099
LOC105188527	GO:0031647
LOC105188528	GO:0008152
LOC105188528	GO:0009987
LOC105188528	GO:0008150
LOC105188528	GO:0090630
LOC105188528	GO:0031338
LOC105188528	GO:1902017
LOC105188529	GO:0009987
LOC105188529	GO:0008152
LOC105188529	GO:0008150
LOC105188530	GO:0009987
LOC105188530	GO:0034613
LOC105188530	GO:0070727
LOC105188530	GO:0008150
LOC105188530	GO:0006886
LOC105188530	GO:0016192
LOC105188530	GO:0051640
LOC105188530	GO:0010887
LOC105188530	GO:0010874
LOC105188530	GO:0042632
LOC105188530	GO:0090181
LOC105188530	GO:0032989
LOC105188551	GO:0010629
LOC105188551	GO:0008150
LOC105188551	GO:0008152
LOC105188551	GO:0009987
LOC105188551	GO:0034063
LOC105188551.7.p1	GO:0010629
LOC105188551.7.p1	GO:0008150
LOC105188551.7.p1	GO:0008152
LOC105188551.7.p1	GO:0009987
LOC105188551.7.p1	GO:0034063
LOC105188568	GO:0009987
LOC105188568	GO:0008150
LOC105188572	GO:0048193
LOC105188572	GO:0016192
LOC105188572	GO:0009987
LOC105188572	GO:0008150
LOC105188574	GO:0043170
LOC105188574	GO:0008150
LOC105188574	GO:0008152
LOC105188574	GO:0010467
LOC105188574	GO:0009987
LOC105188574	GO:0043603
LOC105188575	GO:0008152
LOC105188575	GO:0030497
LOC105188575	GO:0009987
LOC105188575	GO:0008150
LOC105188575	GO:0010811
LOC105188576	GO:0008150
LOC105188577	GO:0008150
LOC105188577	GO:0043170
LOC105188577	GO:0008152
LOC105188577	GO:0009987
LOC105188577	GO:0070647
LOC105188577	GO:0032446
LOC105188577	GO:0031146
LOC105188577.2.p1	GO:0070647
LOC105188577.2.p1	GO:0009987
LOC105188577.2.p1	GO:0043170
LOC105188577.2.p1	GO:0008152
LOC105188577.2.p1	GO:0051603
LOC105188577.2.p1	GO:0008150
LOC105188577.2.p1	GO:0031146
LOC105188578	GO:0009987
LOC105188578	GO:0008150
LOC105188578	GO:0043170
LOC105188578	GO:0008152
LOC105188581	GO:0009987
LOC105188581	GO:0008152
LOC105188581	GO:0008150
LOC105188581	GO:0035520
LOC105188581	GO:0035640
LOC105188581	GO:0010810
LOC105188581	GO:1904379
LOC105188581	GO:0043170
LOC105188582	GO:0009987
LOC105188582	GO:0043170
LOC105188582	GO:0008150
LOC105188582	GO:0008152
LOC105188582	GO:1902275
LOC105188583	GO:0009987
LOC105188583	GO:0008150
LOC105188583	GO:1901799
LOC105188583	GO:0008152
LOC105188583	GO:0050830
LOC105188583	GO:0033499
LOC105188583	GO:0035262
LOC105188583	GO:0009969
LOC105188583	GO:1903354
LOC105188583	GO:0040026
LOC105188583	GO:0010246
LOC105188583.5.p1	GO:0009987
LOC105188583.5.p1	GO:0008150
LOC105188583.5.p1	GO:0008152
LOC105188583.5.p1	GO:0050830
LOC105188583.5.p1	GO:0033499
LOC105188583.5.p1	GO:0035262
LOC105188583.5.p1	GO:0009969
LOC105188583.5.p1	GO:1903354
LOC105188583.5.p1	GO:0040026
LOC105188583.5.p1	GO:0010246
LOC105188585.1.p2	GO:0008150
LOC105188585.1.p2	GO:0008152
LOC105188585.1.p2	GO:0009987
LOC105188585	GO:0043170
LOC105188585	GO:0008150
LOC105188585	GO:0009987
LOC105188585	GO:0008152
LOC105188585	GO:0000398
LOC105188585	GO:0006397
LOC105188587	GO:0009987
LOC105188587	GO:0008150
LOC105188587	GO:0008152
LOC105188587	GO:0031171
LOC105188587	GO:1900551
LOC105188587	GO:0070301
LOC105188587	GO:0006696
LOC105188589.1.p1	GO:0009987
LOC105188589.1.p1	GO:0051716
LOC105188589.1.p1	GO:0008150
LOC105188589	GO:0051716
LOC105188589	GO:0008152
LOC105188589	GO:0009987
LOC105188589	GO:0008150
LOC105188591	GO:0008152
LOC105188591	GO:0008150
LOC105188591	GO:0009987
LOC105188591	GO:0044857
LOC105188591	GO:0001949
LOC105188591	GO:0061436
LOC105188591	GO:0042634
LOC105188592	GO:0008150
LOC105188597	GO:0008150
LOC105188597	GO:0043170
LOC105188597	GO:0006468
LOC105188597	GO:0008152
LOC105188597	GO:0010467
LOC105188597	GO:0045071
LOC105188597	GO:0045070
LOC105188597	GO:0050684
LOC105188597	GO:0043525
LOC105188597	GO:0000245
LOC105188597	GO:0035063
LOC105188605	GO:0043170
LOC105188605	GO:0010467
LOC105188605	GO:0008150
LOC105188605	GO:0008152
LOC105188605	GO:0045471
LOC105188605	GO:0000184
LOC105188606	GO:0008150
LOC105188606	GO:0009987
LOC105188606	GO:0016192
LOC105188608	GO:0008150
LOC105188608	GO:0008152
LOC105188608	GO:0009987
LOC105188608	GO:0006612
LOC105188608	GO:0016188
LOC105188608	GO:1903539
LOC105188608	GO:0042176
LOC105188608	GO:0022407
LOC105188608	GO:1900273
LOC105188608	GO:0048168
LOC105188608	GO:0018230
LOC105188608	GO:0061001
LOC105188608	GO:0030900
LOC105188608	GO:0043170
LOC105188608	GO:1903076
LOC105188609	GO:0018130
LOC105188609	GO:0009987
LOC105188609	GO:0008150
LOC105188609	GO:0040011
LOC105188609	GO:1901362
LOC105188609	GO:0008152
LOC105188610	GO:0055085
LOC105188610	GO:0008150
LOC105188610	GO:0009987
LOC105188610	GO:0015849
LOC105188610	GO:0015711
LOC105188610	GO:0046326
LOC105188610	GO:0070779
LOC105188610	GO:0098792
LOC105188610	GO:0042391
LOC105188610	GO:0070207
LOC105188610	GO:0010460
LOC105188610	GO:0035633
LOC105188610	GO:0070633
LOC105188610	GO:0098712
LOC105188610	GO:0050806
LOC105188610	GO:0006811
LOC105188610	GO:0021537
LOC105188610	GO:0048667
LOC105188610	GO:0014047
LOC105188610	GO:0010259
LOC105188610	GO:0021545
LOC105188610	GO:0009449
LOC105188610	GO:0035264
LOC105188610	GO:0030534
LOC105188610	GO:0007268
LOC105188610	GO:0007632
LOC105188610	GO:0050885
LOC105188610	GO:0048514
LOC105188610.14.p1	GO:0015711
LOC105188610.14.p1	GO:0006811
LOC105188610.14.p1	GO:0015849
LOC105188610.14.p1	GO:0009987
LOC105188610.14.p1	GO:0008150
LOC105188610.14.p1	GO:0021537
LOC105188610.14.p1	GO:0010460
LOC105188610.14.p1	GO:0098712
LOC105188610.14.p1	GO:0048667
LOC105188610.14.p1	GO:0046326
LOC105188610.14.p1	GO:0014047
LOC105188610.14.p1	GO:0035633
LOC105188610.14.p1	GO:0010259
LOC105188610.14.p1	GO:0021545
LOC105188610.14.p1	GO:0009449
LOC105188610.14.p1	GO:0035264
LOC105188610.14.p1	GO:0070633
LOC105188610.14.p1	GO:0030534
LOC105188610.14.p1	GO:0070207
LOC105188610.14.p1	GO:0050806
LOC105188610.14.p1	GO:0070779
LOC105188610.15.p1	GO:0071702
LOC105188610.15.p1	GO:0006811
LOC105188610.15.p1	GO:0015849
LOC105188610.15.p1	GO:0015711
LOC105188610.15.p1	GO:0008150
LOC105188610.15.p1	GO:0009987
LOC105188610.15.p1	GO:0070633
LOC105188610.15.p1	GO:0035633
LOC105188610.15.p1	GO:0009449
LOC105188610.15.p1	GO:0048667
LOC105188610.15.p1	GO:0070207
LOC105188610.15.p1	GO:0043490
LOC105188610.15.p1	GO:0010259
LOC105188610.15.p1	GO:0070779
LOC105188610.15.p1	GO:0021545
LOC105188610.15.p1	GO:0010460
LOC105188610.15.p1	GO:0042391
LOC105188610.15.p1	GO:0046326
LOC105188610.15.p1	GO:0014047
LOC105188610.15.p1	GO:0050885
LOC105188610.15.p1	GO:0035264
LOC105188610.15.p1	GO:0007632
LOC105188610.15.p1	GO:0098712
LOC105188610.16.p1	GO:0008150
LOC105188610.16.p1	GO:0009987
LOC105188610.16.p1	GO:0046326
LOC105188610.16.p1	GO:0007268
LOC105188610.16.p1	GO:0021545
LOC105188610.16.p1	GO:0007632
LOC105188610.16.p1	GO:0070207
LOC105188610.16.p1	GO:0070633
LOC105188610.16.p1	GO:0050806
LOC105188610.16.p1	GO:0010259
LOC105188610.16.p1	GO:0010460
LOC105188610.16.p1	GO:0050885
LOC105188610.16.p1	GO:0048514
LOC105188610.16.p1	GO:0035633
LOC105188610.16.p1	GO:0035264
LOC105188610.16.p1	GO:0098712
LOC105188610.16.p1	GO:0070779
LOC105188610.18.p1	GO:0009987
LOC105188610.18.p1	GO:0055085
LOC105188610.18.p1	GO:0008150
LOC105188610.18.p1	GO:0015849
LOC105188610.18.p1	GO:0015711
LOC105188610.18.p1	GO:0010460
LOC105188610.18.p1	GO:0050806
LOC105188610.18.p1	GO:0070633
LOC105188610.18.p1	GO:0042391
LOC105188610.18.p1	GO:0046326
LOC105188610.18.p1	GO:0035633
LOC105188610.18.p1	GO:0098792
LOC105188610.18.p1	GO:0098712
LOC105188610.18.p1	GO:0070779
LOC105188610.18.p1	GO:0070207
LOC105188610.19.p1	GO:0009987
LOC105188610.19.p1	GO:0055085
LOC105188610.19.p1	GO:0008150
LOC105188610.19.p1	GO:0015849
LOC105188610.19.p1	GO:0015711
LOC105188610.19.p1	GO:0010460
LOC105188610.19.p1	GO:0050806
LOC105188610.19.p1	GO:0070633
LOC105188610.19.p1	GO:0042391
LOC105188610.19.p1	GO:0046326
LOC105188610.19.p1	GO:0035633
LOC105188610.19.p1	GO:0098792
LOC105188610.19.p1	GO:0098712
LOC105188610.19.p1	GO:0070779
LOC105188610.19.p1	GO:0070207
LOC105188610.20.p1	GO:0009987
LOC105188610.20.p1	GO:0008150
LOC105188610.20.p1	GO:0055085
LOC105188610.20.p1	GO:0015711
LOC105188610.20.p1	GO:0015849
LOC105188610.20.p1	GO:0050806
LOC105188610.20.p1	GO:0046326
LOC105188610.20.p1	GO:0098792
LOC105188610.20.p1	GO:0070633
LOC105188610.20.p1	GO:0042391
LOC105188610.20.p1	GO:0035264
LOC105188610.20.p1	GO:0010259
LOC105188610.20.p1	GO:0098712
LOC105188610.20.p1	GO:0070779
LOC105188610.20.p1	GO:0048514
LOC105188610.20.p1	GO:0050885
LOC105188610.20.p1	GO:0010460
LOC105188610.20.p1	GO:0070207
LOC105188610.20.p1	GO:0009449
LOC105188610.20.p1	GO:0021545
LOC105188610.21.p1	GO:0015849
LOC105188610.21.p1	GO:0098655
LOC105188610.21.p1	GO:0098660
LOC105188610.21.p1	GO:0008150
LOC105188610.21.p1	GO:0009987
LOC105188610.21.p1	GO:0015711
LOC105188610.21.p1	GO:0035633
LOC105188610.21.p1	GO:0010460
LOC105188610.22.p1	GO:0006811
LOC105188610.22.p1	GO:0015711
LOC105188610.22.p1	GO:0009987
LOC105188610.22.p1	GO:0008150
LOC105188610.22.p1	GO:0015849
LOC105188610.22.p1	GO:0098712
LOC105188610.22.p1	GO:0010460
LOC105188610.22.p1	GO:0035633
LOC105188610.22.p1	GO:0070207
LOC105188610.22.p1	GO:0098792
LOC105188610.22.p1	GO:0042391
LOC105188610.22.p1	GO:0070633
LOC105188610.22.p1	GO:0050806
LOC105188610.22.p1	GO:0046326
LOC105188610.22.p1	GO:0070779
LOC105188610.23.p1	GO:0009987
LOC105188610.23.p1	GO:0055085
LOC105188610.23.p1	GO:0008150
LOC105188610.23.p1	GO:0015849
LOC105188610.23.p1	GO:0015711
LOC105188610.23.p1	GO:0010460
LOC105188610.23.p1	GO:0050806
LOC105188610.23.p1	GO:0070633
LOC105188610.23.p1	GO:0042391
LOC105188610.23.p1	GO:0046326
LOC105188610.23.p1	GO:0035633
LOC105188610.23.p1	GO:0098792
LOC105188610.23.p1	GO:0098712
LOC105188610.23.p1	GO:0070779
LOC105188610.23.p1	GO:0070207
LOC105188610.24.p1	GO:0009987
LOC105188610.24.p1	GO:0055085
LOC105188610.24.p1	GO:0008150
LOC105188610.24.p1	GO:0015849
LOC105188610.24.p1	GO:0015711
LOC105188610.24.p1	GO:0010460
LOC105188610.24.p1	GO:0050806
LOC105188610.24.p1	GO:0070633
LOC105188610.24.p1	GO:0042391
LOC105188610.24.p1	GO:0046326
LOC105188610.24.p1	GO:0035633
LOC105188610.24.p1	GO:0098792
LOC105188610.24.p1	GO:0098712
LOC105188610.24.p1	GO:0070779
LOC105188610.24.p1	GO:0070207
LOC105188610.25.p1	GO:0009987
LOC105188610.25.p1	GO:0008150
LOC105188610.25.p1	GO:0055085
LOC105188610.25.p1	GO:0015711
LOC105188610.25.p1	GO:0015849
LOC105188610.25.p1	GO:0050806
LOC105188610.25.p1	GO:0046326
LOC105188610.25.p1	GO:0098792
LOC105188610.25.p1	GO:0070633
LOC105188610.25.p1	GO:0042391
LOC105188610.25.p1	GO:0035264
LOC105188610.25.p1	GO:0010259
LOC105188610.25.p1	GO:0098712
LOC105188610.25.p1	GO:0070779
LOC105188610.25.p1	GO:0048514
LOC105188610.25.p1	GO:0050885
LOC105188610.25.p1	GO:0010460
LOC105188610.25.p1	GO:0070207
LOC105188610.25.p1	GO:0009449
LOC105188610.25.p1	GO:0021545
LOC105188610	GO:0036475
LOC105188610.5.p1	GO:0015711
LOC105188610.5.p1	GO:0006811
LOC105188610.5.p1	GO:0015849
LOC105188610.5.p1	GO:0009987
LOC105188610.5.p1	GO:0008150
LOC105188610.5.p1	GO:0021537
LOC105188610.5.p1	GO:0010460
LOC105188610.5.p1	GO:0098712
LOC105188610.5.p1	GO:0048667
LOC105188610.5.p1	GO:0046326
LOC105188610.5.p1	GO:0014047
LOC105188610.5.p1	GO:0035633
LOC105188610.5.p1	GO:0010259
LOC105188610.5.p1	GO:0021545
LOC105188610.5.p1	GO:0009449
LOC105188610.5.p1	GO:0035264
LOC105188610.5.p1	GO:0070633
LOC105188610.5.p1	GO:0030534
LOC105188610.5.p1	GO:0070207
LOC105188610.5.p1	GO:0050806
LOC105188610.5.p1	GO:0070779
LOC105188610.6.p1	GO:0008150
LOC105188610.6.p1	GO:0009987
LOC105188610.6.p1	GO:0046326
LOC105188610.6.p1	GO:0007268
LOC105188610.6.p1	GO:0021545
LOC105188610.6.p1	GO:0007632
LOC105188610.6.p1	GO:0070207
LOC105188610.6.p1	GO:0070633
LOC105188610.6.p1	GO:0050806
LOC105188610.6.p1	GO:0010259
LOC105188610.6.p1	GO:0010460
LOC105188610.6.p1	GO:0050885
LOC105188610.6.p1	GO:0048514
LOC105188610.6.p1	GO:0035633
LOC105188610.6.p1	GO:0035264
LOC105188610.6.p1	GO:0098712
LOC105188610.6.p1	GO:0070779
LOC105188611	GO:0008150
LOC105188611	GO:0009987
LOC105188611	GO:0018130
LOC105188611	GO:0008152
LOC105188613	GO:0008150
LOC105188613	GO:0008152
LOC105188613	GO:0009987
LOC105188613	GO:0033700
LOC105188613	GO:0055075
LOC105188613	GO:0046415
LOC105188613	GO:1902004
LOC105188613	GO:0010872
LOC105188613	GO:0042632
LOC105188613	GO:0010875
LOC105188613	GO:0015878
LOC105188613	GO:0048072
LOC105188613	GO:0055091
LOC105188613	GO:0032367
LOC105188613	GO:0006727
LOC105188613	GO:0034374
LOC105188613	GO:0010345
LOC105188613	GO:0051615
LOC105188613	GO:0042987
LOC105188613	GO:0045542
LOC105188613	GO:0070731
LOC105188613	GO:0042332
LOC105188613	GO:0071403
LOC105188613	GO:0043691
LOC105188613	GO:0010745
LOC105188613	GO:2000032
LOC105188613	GO:0010888
LOC105188613	GO:0034375
LOC105188613	GO:1904612
LOC105188613	GO:0034436
LOC105188613	GO:0033344
LOC105188613.10.p1	GO:0008150
LOC105188613.10.p1	GO:0008152
LOC105188613.10.p1	GO:0009987
LOC105188613.10.p1	GO:0033700
LOC105188613.10.p1	GO:0055075
LOC105188613.10.p1	GO:0046415
LOC105188613.10.p1	GO:1902004
LOC105188613.10.p1	GO:0010872
LOC105188613.10.p1	GO:0042632
LOC105188613.10.p1	GO:0010875
LOC105188613.10.p1	GO:0015878
LOC105188613.10.p1	GO:0048072
LOC105188613.10.p1	GO:0055091
LOC105188613.10.p1	GO:0032367
LOC105188613.10.p1	GO:0006727
LOC105188613.10.p1	GO:0034374
LOC105188613.10.p1	GO:0010345
LOC105188613.10.p1	GO:0051615
LOC105188613.10.p1	GO:0042987
LOC105188613.10.p1	GO:0045542
LOC105188613.10.p1	GO:0070731
LOC105188613.10.p1	GO:0042332
LOC105188613.10.p1	GO:0071403
LOC105188613.10.p1	GO:0043691
LOC105188613.10.p1	GO:0010745
LOC105188613.10.p1	GO:2000032
LOC105188613.10.p1	GO:0010888
LOC105188613.10.p1	GO:0034375
LOC105188613.10.p1	GO:1904612
LOC105188613.10.p1	GO:0034436
LOC105188613.10.p1	GO:0033344
LOC105188613.11.p1	GO:0008150
LOC105188613.11.p1	GO:0008152
LOC105188613.11.p1	GO:0009987
LOC105188613.11.p1	GO:0033700
LOC105188613.11.p1	GO:0055075
LOC105188613.11.p1	GO:0046415
LOC105188613.11.p1	GO:1902004
LOC105188613.11.p1	GO:0010872
LOC105188613.11.p1	GO:0042632
LOC105188613.11.p1	GO:0010875
LOC105188613.11.p1	GO:0015878
LOC105188613.11.p1	GO:0048072
