genes,logFC,logCPM,PValue,FDR,Annotation
LOC105192470,2.40869164,-1.4934625,0.06700573,0.13111033,uncharacterized protein LOC105192470
LOC105188715,1.75001494,-1.1455559,0.06719106,0.13145265,uncharacterized protein LOC105188715
LOC105183638,0.56368544,9.83398931,0.0672562,0.13155974,"myosin heavy chain, non-muscle isoform X1"
LOC105182408,2.51988439,-1.5398245,0.06729198,0.13160939,uncharacterized protein LOC105182408
LOC105188378,0.61974982,3.2636233,0.0673103,0.13162486,coiled-coil domain-containing protein 38
LOC112589511,0.99854351,0.72657314,0.0673525,0.13166743,uncharacterized protein LOC112589511
LOC105182441,-0.3955503,6.99075222,0.06735288,0.13166743,SH3 domain-containing protein 19 isoform X2
LOC105183676,-0.488167,5.04745272,0.06741992,0.13177814,syntaxin-8
LOC105188383,-0.5284122,4.98947738,0.0675457,0.1320036,nuclear cap-binding protein subunit 2
LOC105186129,-1.2432138,0.11597893,0.06762052,0.13212942,uncharacterized protein LOC105186129
LOC105186102,-0.5157593,5.43263209,0.06770696,0.13227789,cysteine-rich motor neuron 1 protein
LOC105189169,1.45217624,-0.4096634,0.06780949,0.13245775,enolase-phosphatase E1
LOC105184457,3.6013929,-1.6285343,0.06789114,0.13258729,odorant receptor 4-like
LOC105192345,-0.6880723,3.26467841,0.06789938,0.13258729,protein kish-A
LOC105187178,2.24776903,-1.5004413,0.06790724,0.13258729,ornithine decarboxylase 2
LOC105181104,0.43590504,7.13261231,0.06798493,0.1327185,uncharacterized protein LOC105181104 isoform X2
LOC105186987,0.40083979,6.10443813,0.06808794,0.13289908,ral GTPase-activating protein subunit beta
LOC105189870,-0.4135557,6.9268147,0.06813437,0.13296007,protein TIPIN homolog
LOC105192520,-0.3999746,7.23410231,0.06814019,0.13296007,UV excision repair protein RAD23 homolog B isoform X2
LOC105191172,-0.3805858,6.58986037,0.06823515,0.13312482,tyrosine-protein kinase transmembrane receptor Ror isoform X1
LOC105192587,0.42246947,7.11544493,0.06827596,0.1331839,uncharacterized protein LOC105192587 isoform X1
LOC112588044,2.52828844,-1.349037,0.06830283,0.13321579,protein ALP1-like
LOC105181637,-0.4158217,7.55782164,0.06843629,0.13345552,proteasome activator complex subunit 3 isoform X1
LOC105184490,0.83987388,2.56227488,0.06846017,0.13348151,protein FAM32A-like
LOC105190954,0.78002612,3.30051604,0.06856617,0.13366758,probable cytochrome P450 303a1
LOC105191090,0.39557343,6.67231147,0.06859859,0.13371019,syndetin
LOC105191982,0.87659311,0.98928438,0.06870636,0.13389963,lachesin isoform X1
LOC105190744,-0.4618755,5.9693021,0.06879134,0.1340446,sodium/potassium-transporting ATPase subunit beta-2
LOC105182868,0.57931076,4.13288978,0.0688765,0.13418988,ras-related protein Rab-30 isoform X1
LOC105190254,-0.4783613,5.30229856,0.06899819,0.13440626,long-chain-fatty-acid--CoA ligase ACSBG2 isoform X2
LOC105182281,-0.4510402,6.11623677,0.06906812,0.13452178,ATPase WRNIP1
LOC105187498,1.37657405,-0.6817145,0.06908988,0.13452766,uncharacterized protein LOC105187498
LOC105192433,-0.3991558,6.11314895,0.0690924,0.13452766,putative sodium-coupled neutral amino acid transporter 10 isoform X1
LOC105180631,1.97472716,-1.1888651,0.06911178,0.13454468,laccase
LOC105190583,0.78993024,2.38807438,0.06916556,0.13462867,serine hydrolase-like protein
LOC105182239,0.54304033,4.75008604,0.06925994,0.13479165,uncharacterized protein LOC105182239 isoform X1
LOC112589750,-0.7694936,2.71314489,0.06932159,0.13489089,uncharacterized protein LOC112589750
LOC105184544,-2.2863735,-1.0132127,0.0695369,0.13528905,uncharacterized protein LOC105184544
LOC105181427,-0.4086568,6.68217311,0.06961402,0.1354041,protein maelstrom homolog isoform X1
LOC105188441,0.61621204,3.70555349,0.06962327,0.1354041,carbohydrate sulfotransferase 11 isoform X1
LOC105185693,-0.4292185,7.97311491,0.06962814,0.1354041,RING finger protein 17 isoform X1
LOC105188209,1.03277218,2.53957248,0.06978768,0.13569351,glutamine-rich protein 2
LOC105192515,-0.4320722,5.83486018,0.06985634,0.13580613,triokinase/FMN cyclase isoform X1
LOC105182253,0.45685632,7.15781951,0.06993396,0.13593616,B-box type zinc finger protein ncl-1
LOC105192199,0.662187,3.10148038,0.06998185,0.13600834,"28S ribosomal protein S18b, mitochondrial"
LOC105187659,-0.411995,6.27444799,0.07004132,0.13609403,inhibitor of nuclear factor kappa-B kinase subunit epsilon
LOC105186878,2.34488062,-1.6091006,0.07004745,0.13609403,neurofilament medium polypeptide-like
LOC105180911,1.43561818,-0.3552019,0.07009816,0.13617164,octopamine receptor beta-1R
LOC105188945,-0.4192056,5.98315159,0.07013654,0.13622254,pantothenate kinase 3 isoform X2
LOC105190969,-0.5645485,3.98147929,0.07014589,0.13622254,uncharacterized protein C14orf119
LOC105184178,-0.7949993,5.41211986,0.07015912,0.13622733,putative fatty acyl-CoA reductase CG5065
LOC112588836,2.1947726,-1.4903529,0.0703895,0.13665369,uncharacterized protein LOC112588836
LOC105185076,0.84229858,1.68649168,0.07044712,0.13674457,cilia- and flagella-associated protein 61
LOC105187348,-0.3893722,6.52441133,0.07049141,0.13680956,nucleolar GTP-binding protein 1
LOC105183208,0.41413167,7.51961674,0.07057682,0.13695431,"protein kibra, partial"
LOC105192294,-0.4319107,7.21363407,0.07059039,0.13695964,TNF receptor-associated factor 4 isoform X6
LOC105180548,-0.4981974,5.03462039,0.07064101,0.13703684,WD repeat-containing protein 74
LOC105183324,2.51677649,-1.5454667,0.07066271,0.13705793,uncharacterized protein LOC105183324 isoform X1
LOC105186138,0.41832186,7.54387228,0.07071069,0.13712998,nuclear pore complex protein Nup155 isoform X1
LOC105189026,-0.5300963,4.65187141,0.07074721,0.13717977,mitochondrial import inner membrane translocase subunit Tim13
LOC105183850,0.3945016,7.2889845,0.07090063,0.1374562,USP6 N-terminal-like protein
LOC105181311,-0.5059639,5.1872369,0.07092669,0.13748564,methyl-CpG-binding domain protein 2 isoform X2
LOC105183739,0.46023016,7.71469761,0.07093956,0.13748953,uncharacterized protein LOC105183739 isoform X3
LOC105180680,-0.3783707,6.34657609,0.07095201,0.13749261,dihydroxyacetone phosphate acyltransferase
LOC105187417,0.59110963,3.83243496,0.07099774,0.13756016,protein ARV1
LOC105191163,0.65638729,4.27120635,0.07104587,0.13763233,potassium voltage-gated channel protein eag isoform X6
LOC105180614,0.84522207,1.51117765,0.07108583,0.13768867,lisH domain-containing protein FOPNL
LOC105190613,0.43775549,8.39969546,0.07110805,0.13771064,CUGBP Elav-like family member 2 isoform X1
LOC105191716,-0.4344714,6.28881357,0.07117365,0.13781306,"isovaleryl-CoA dehydrogenase, mitochondrial"
LOC105182815,-0.6175581,5.28499802,0.07119147,0.13781306,"beta-1,4-galactosyltransferase 1"
LOC105186566,0.47075454,5.45452956,0.07119361,0.13781306,uncharacterized protein LOC105186566
LOC105186262,0.79831379,1.71330064,0.07132161,0.13803971,uncharacterized protein LOC105186262 isoform X3
LOC105184773,0.66462236,4.76844317,0.07135565,0.13808448,short-chain dehydrogenase/reductase family 16C member 6
LOC105186309,0.49148372,5.80420864,0.0713804,0.13811124,protein-L-isoaspartate(D-aspartate) O-methyltransferase isoform X2
LOC105184221,0.41258893,7.109739,0.0714778,0.13826316,"aldehyde dehydrogenase, dimeric NADP-preferring isoform X4"
LOC105192094,-0.5975631,4.21301708,0.07148076,0.13826316,vacuolar ATPase assembly integral membrane protein VMA21 homolog
LOC105191660,-0.5346048,4.95379775,0.07156177,0.13839869,"grpE protein homolog 1, mitochondrial"
LOC105186157,-0.4289644,5.88054004,0.07159327,0.13843845,target of rapamycin complex subunit lst8
LOC105192055,1.27170958,-0.7887315,0.07174275,0.13870631,uncharacterized protein LOC105192055
LOC105181526,0.5225149,4.79638327,0.07181172,0.13881844,serine/threonine-protein phosphatase 2A activator isoform X1
LOC105189906,0.83992069,1.81220161,0.07188879,0.1389462,chitin-binding domain protein cbd-1
LOC105189091,0.4210725,5.73708501,0.07193219,0.13900884,kelch-like ECH-associated protein 1 isoform X1
LOC105181979,-0.4861056,5.33039017,0.07197794,0.13907601,NADH dehydrogenase
LOC105191395,0.8520108,1.57349088,0.07202044,0.1391369,uncharacterized protein LOC105191395
LOC105183728,0.4005852,6.3385083,0.07206337,0.13919858,BTB/POZ domain-containing protein 18 isoform X1
LOC105184663,0.44167112,7.75332701,0.07218269,0.13940778,protein BCL9 homolog isoform X1
LOC105189171,0.42893079,8.73139906,0.07229271,0.13959896,"DE-cadherin, partial"
LOC105181227,0.54241505,4.03456574,0.07231953,0.13962944,cilia- and flagella-associated protein 57
LOC105182195,-0.401627,7.81295277,0.07237715,0.13971938,arf-GAP domain and FG repeat-containing protein 1 isoform X1
LOC105191298,-0.3690116,6.77204612,0.07240951,0.13976051,protein l(2)37Cc
LOC109504226,0.9462847,3.6919164,0.07259952,0.1401059,uncharacterized protein LOC109504226 isoform X1
LOC105183942,-0.5832244,3.87417901,0.07261357,0.14011165,protein odr-4 homolog
LOC105185897,-0.6177654,3.85403303,0.07275015,0.14035377,EKC/KEOPS complex subunit LAGE3
LOC105185637,1.52910525,-0.8628774,0.07293335,0.14068577,uncharacterized protein LOC105185637
LOC112588386,2.57709904,-1.5408634,0.07304398,0.14087769,uncharacterized protein LOC112588386
LOC105181797,-0.3846597,6.45311975,0.07307054,0.14090744,carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein isoform X1
LOC105182364,0.52313677,5.14942733,0.07318064,0.14109825,J domain-containing protein
LOC109504127,-1.4304339,0.21599626,0.07343567,0.14155037,uncharacterized protein LOC109504127 isoform X3
LOC105188049,-0.397094,7.71130637,0.0734375,0.14155037,PHD finger protein 14 isoform X2
LOC105180486,1.23575957,-0.5879278,0.07347472,0.14160053,protein sister of odd and bowel
LOC105183598,-1.1168601,8.1307743,0.07349076,0.14160989,uncharacterized protein LOC105183598
LOC109504291,2.25172515,-1.2452315,0.0735333,0.14165725,"dynein intermediate chain 2, axonemal-like"
LOC105184243,0.3761078,6.17781676,0.07353773,0.14165725,meteorin-like protein
LOC105186123,0.60663277,4.91834329,0.07356497,0.14168814,low density lipoprotein receptor adapter protein 1 isoform X2
LOC105192709,0.74329183,1.37879338,0.07368159,0.14189117,protein odd-skipped
LOC105183532,-0.7781941,3.4738756,0.07369419,0.14189384,glucose dehydrogenase
LOC105190298,1.44739344,4.16494474,0.073765,0.14200856,octopamine receptor beta-3R isoform X1
LOC112590429,2.13792211,-1.575683,0.07383684,0.14212524,uncharacterized protein LOC112590429 isoform X2
LOC105191965,0.37485636,7.07669907,0.07386967,0.14216682,cytoplasmic dynein 1 intermediate chain isoform X1
LOC105192625,-0.4957109,5.27877968,0.07409458,0.14257178,uncharacterized protein LOC105192625
LOC105181485,-0.5801328,4.63077884,0.07410522,0.14257178,armadillo repeat-containing protein 7
LOC112588930,1.21502142,1.03031251,0.07411389,0.14257178,putative nuclease HARBI1
LOC105185124,0.99901484,3.10534094,0.07425332,0.14280958,serine protease snake-like
LOC112590335,0.82736678,1.37941283,0.07426008,0.14280958,putative nuclease HARBI1 isoform X2
LOC105192010,0.48668352,5.25927476,0.07452857,0.14330413,serine/threonine-protein kinase fused isoform X1
LOC105189607,-1.3092663,0.68774957,0.07465573,0.14351016,uncharacterized protein LOC105189607
LOC105187048,1.04135224,0.19193905,0.0746586,0.14351016,uncharacterized protein LOC105187048
LOC105189634,-0.8801137,3.87181729,0.07466974,0.14351016,neo-calmodulin isoform X3
LOC105188002,0.37321008,6.78059265,0.07471628,0.14357779,phosphatidylinositide phosphatase SAC2 isoform X1
LOC109504566,0.72954279,1.97779585,0.07479852,0.14371402,choline O-acetyltransferase
LOC105180728,0.53284894,5.14193802,0.07483417,0.14376068,uncharacterized protein LOC105180728
LOC105185150,-0.4987826,5.37268473,0.07493092,0.1439247,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1
LOC105186720,-0.4989308,4.95306893,0.07497838,0.14399399,high affinity copper uptake protein 1 isoform X1
LOC105187769,0.49884291,7.58968392,0.0749955,0.14400501,60S ribosomal protein L6 isoform X1
LOC105186217,0.4533445,7.60399258,0.07507782,0.14413077,angiotensin-converting enzyme
LOC105180468,0.42604555,7.25089312,0.07508377,0.14413077,LOW QUALITY PROTEIN: protein decapentaplegic-like
LOC105184377,-0.5774536,4.44370336,0.07515745,0.14425031,mediator of RNA polymerase II transcription subunit 10
LOC105188428,-0.3868726,6.59738041,0.07520899,0.14432735,"39S ribosomal protein L43, mitochondrial"
LOC105184632,0.44085235,6.38162062,0.07524408,0.14437279,GTP-binding protein Rheb homolog isoform X1
LOC105189374,3.02095726,-1.5791285,0.07563776,0.14510616,prisilkin-39
LOC112590248,3.5505237,-1.6347829,0.07579351,0.14538292,uncharacterized protein LOC112590248
LOC105180661,0.98300223,0.23047131,0.07582934,0.1454296,uncharacterized protein LOC105180661
LOC105184739,0.68023566,4.1200222,0.07597464,0.14568617,protein inturned
LOC105189662,-0.364971,6.9881875,0.07599397,0.14570116,dnaJ homolog dnj-5
LOC105190074,-0.4328188,5.78998255,0.07610352,0.1458891,"atypical kinase COQ8B, mitochondrial isoform X1"
LOC112589576,0.82761665,1.49198645,0.07623422,0.14611752,uncharacterized protein LOC112589576 isoform X2
LOC105184872,-0.426018,6.21962337,0.07628275,0.14618838,transcription initiation protein SPT3 homolog
LOC105189298,-0.3992988,6.58868872,0.07649408,0.14657119,cell division control protein 6 homolog
LOC105191796,0.97902122,0.79285335,0.07665823,0.14686347,uncharacterized protein LOC105191796
LOC105190830,0.40760424,6.88885375,0.07673352,0.14698547,ATP-dependent RNA helicase DDX54
LOC105180574,0.49991001,4.90105136,0.07677163,0.1470362,uncharacterized protein LOC105180574
LOC105189294,-0.3841174,6.20843958,0.07681656,0.1471,zinc finger protein 341-like
LOC105186276,0.6446834,3.2044022,0.07688639,0.14719748,uncharacterized protein LOC105186276
LOC105186716,-0.3902764,6.45666478,0.07689073,0.14719748,ancient ubiquitous protein 1
LOC105186905,-0.6859697,4.78224871,0.07701056,0.14740456,aprataxin
LOC105180729,-0.3819455,6.15837918,0.07703437,0.14742784,uncharacterized protein LOC105180729
LOC105191675,-1.0362607,0.77712678,0.0771432,0.14761381,pro-resilin
LOC105187931,0.88069191,0.89840122,0.07719579,0.1476921,glutamate-gated chloride channel isoform X14
LOC105188492,-0.479077,7.11689864,0.07722254,0.14772094,uncharacterized protein LOC105188492
LOC105192658,-0.3962943,8.44889117,0.07723915,0.14773039,enolase
LOC105192006,-0.3982367,5.86430774,0.07729475,0.14781437,negative elongation factor B
LOC105187817,-0.3675794,6.84354318,0.077464,0.14811567,mitochondrial inner membrane protein OXA1L
LOC105185256,0.41731131,6.4339908,0.07750904,0.1481794,activin receptor type-1
LOC105184339,1.12719228,0.05500597,0.07758761,0.1483072,uncharacterized protein LOC105184339
LOC105191061,-0.5543915,4.4695601,0.07760032,0.14830908,RING-box protein 2
LOC105187795,-0.4659616,5.42259631,0.07766538,0.14839055,uncharacterized protein LOC105187795 isoform X2
LOC105182159,2.23476315,-1.4255652,0.0776664,0.14839055,protein snakeskin
LOC105188065,0.46131721,5.48660972,0.07774146,0.14851154,protein FAM122A
LOC105181603,-1.0142373,2.976745,0.07784683,0.14869038,uncharacterized protein LOC105181603 isoform X3
LOC105191196,-0.4839825,4.93040035,0.07788044,0.14873213,ras-related protein Rab-6.2
LOC105185281,-0.4939901,5.01011433,0.0779198,0.14878484,uncharacterized protein LOC105185281
LOC105192399,0.40152055,7.9750245,0.07794611,0.14881261,zinc finger CCCH domain-containing protein 13 isoform X1
LOC112588224,2.53581405,-1.406917,0.07799085,0.14887557,protein ALP1-like
LOC105187145,0.40018428,5.93066618,0.07802729,0.14892268,rho GDP-dissociation inhibitor 2 isoform X2
LOC105192336,0.41665359,5.63252737,0.07809048,0.14902081,BTB/POZ domain-containing protein 9
LOC105183893,-0.4744328,5.53793929,0.07819169,0.14919145,"39S ribosomal protein L15, mitochondrial isoform X2"
LOC105190745,0.42031438,8.08824655,0.0782135,0.14921055,mediator of RNA polymerase II transcription subunit 12
LOC112588552,2.07751055,-1.4671064,0.07824426,0.14924675,uncharacterized protein LOC112588552
LOC105188018,0.41555782,7.05178526,0.07829226,0.14929532,ATPase family AAA domain-containing protein 2 isoform X2
LOC105183406,-0.460865,5.85645789,0.07829333,0.14929532,ribosomal RNA processing protein 1 homolog
LOC112589237,1.08605681,-0.2816676,0.07835895,0.14939794,mpv17-like protein 2 isoform X1
LOC105184362,1.04497242,0.28027819,0.07839323,0.14943172,protein max isoform X4
LOC105188634,-0.3696494,6.434584,0.07840029,0.14943172,pyridoxine-5\\'-phosphate oxidase
LOC105184900,1.92033727,5.673137,0.07860036,0.14979051,uncharacterized protein LOC105184900 isoform X2
LOC105189177,0.62173498,4.51258643,0.07868005,0.14991979,transmembrane protein 230 isoform X1
LOC105191910,-0.603404,4.25987535,0.07869797,0.14993136,uncharacterized protein LOC105191910
LOC105189022,0.68603528,2.27516897,0.07872133,0.1499533,parkin coregulated gene protein homolog isoform X2
LOC105182388,0.55241702,4.44970639,0.07875451,0.1499939,uncharacterized protein LOC105182388
LOC105181085,-3.6847044,-1.5649776,0.0788117,0.15008025,myrosinase 1
LOC105191607,-0.4625575,5.20401942,0.07892853,0.15025868,sex-regulated protein janus-A
LOC105189554,-0.4155122,5.74141704,0.07892915,0.15025868,"SRA stem-loop-interacting RNA-binding protein, mitochondrial"
LOC105184776,0.7810972,2.11962424,0.07897734,0.15032781,"uncharacterized protein LOC105184776, partial"
LOC109504343,2.82424488,-1.8279031,0.07909152,0.15045961,odorant receptor 4-like isoform X2
