genes,logFC,logCPM,PValue,FDR,Annotation
LOC105188030,-0.482203505,7.514971268,0.04949922,0.105253425,chromobox protein homolog 1
LOC105183842,0.50910047,8.123443906,0.04952431,0.105289082,F-actin-uncapping protein LRRC16A isoform X3
LOC105184637,0.519518779,6.923281887,0.049535169,0.105292366,uncharacterized protein LOC105184637 isoform X1
LOC105191271,-0.599174222,4.943188619,0.049542496,0.105292366,uncharacterized protein LOC105191271 isoform X2
LOC105190893,0.518312282,8.622635352,0.049612179,0.105422756,patronin isoform X1
LOC105188275,-0.626236685,4.595875667,0.049681595,0.105552535,"probable asparagine--tRNA ligase, mitochondrial"
LOC112588223,0.677084539,3.751665063,0.049691657,0.105556191,protein scalloped-like isoform X5
LOC105180569,0.47793194,6.506504105,0.049790792,0.105749023,late secretory pathway protein AVL9 homolog
LOC105181382,0.736308778,4.569846522,0.0498567,0.105871233,uncharacterized protein LOC105181382
LOC105183628,0.508144648,8.777653749,0.049921166,0.105990341,protein sel-1 homolog 1
LOC105186307,0.776739821,4.257171677,0.049933518,0.105998781,equilibrative nucleoside transporter 3 isoform X1
LOC105191073,-0.465639161,6.549465682,0.049967343,0.106052794,cdc42 homolog
LOC105190228,0.472627771,7.441483165,0.050024439,0.106156172,F-BAR domain only protein 2 isoform X1
LOC105191985,0.615344897,5.125826684,0.050076565,0.10624897,cellular tumor antigen p53 isoform X1
LOC105189774,-0.500574044,6.275037203,0.050131412,0.106347509,uncharacterized protein C19orf47 homolog
LOC105189667,-0.467940771,5.895750466,0.050144665,0.106357793,U1 small nuclear ribonucleoprotein A
LOC105186428,-0.618518825,4.607952238,0.050162017,0.106376766,uncharacterized protein LOC105186428
LOC105185412,1.861674902,-1.012877009,0.050192146,0.106400777,skin secretory protein xP2 isoform X1
LOC105185218,3.192912245,-1.779285598,0.050200152,0.106400777,uncharacterized protein LOC105185218
LOC105188027,-0.474586083,7.230928018,0.050205368,0.106400777,probable ATP-dependent RNA helicase DDX10 isoform X1
LOC105192562,-0.502454332,5.532812579,0.050206973,0.106400777,charged multivesicular body protein 3
LOC105183045,1.362743059,-0.400256137,0.050215842,0.106401751,uncharacterized protein LOC105183045
LOC105188731,-0.963553499,8.171659471,0.050236082,0.106426817,protein gooseberry isoform X1
LOC105183821,-0.51495442,5.485463066,0.050254949,0.106448966,uncharacterized protein LOC105183821 isoform X1
LOC105192472,1.287619728,4.172772101,0.050275759,0.106475224,uncharacterized transmembrane protein DDB_G0289901 isoform X1
LOC105185639,-0.496347158,5.757435478,0.050504949,0.106913368,ribosome biogenesis regulatory protein homolog
LOC105186268,0.469161757,6.211528578,0.050507273,0.106913368,protein ABHD16A isoform X1
LOC105186752,0.573038653,5.159920077,0.050507991,0.106913368,uncharacterized protein LOC105186752 isoform X3
LOC109504625,2.734977815,3.782367405,0.05063452,0.107163274,uncharacterized protein LOC109504625
LOC105191371,-0.631298163,4.354617228,0.050645651,0.107168907,folliculin
LOC105185118,0.450447646,6.776318085,0.050662722,0.107171249,probable ATP-dependent RNA helicase spindle-E
LOC105182023,-0.498242444,6.212573219,0.050669283,0.107171249,uncharacterized protein LOC105182023
LOC105189183,-0.603374456,4.994788623,0.050672165,0.107171249,putative nuclease HARBI1
LOC105184542,-0.560295934,5.090000983,0.050795742,0.107414659,uncharacterized protein LOC105184542
LOC105191078,-0.619208889,4.539928632,0.050878595,0.107571887,"glutaredoxin-related protein 5, mitochondrial"
LOC105187350,0.447817335,6.219217497,0.050940069,0.107683867,histone acetyltransferase KAT7
LOC105190091,4.349863138,-1.83664619,0.050980168,0.10774877,protein doublesex
LOC105190963,-0.519918463,7.848660874,0.050987801,0.10774877,WD and tetratricopeptide repeats protein 1
LOC105192315,0.50437888,5.419187215,0.051004494,0.107759481,mitochondrial carnitine/acylcarnitine carrier protein
LOC105184730,0.474802605,6.220604899,0.051009901,0.107759481,ribonucleases P/MRP protein subunit POP1 isoform X1
LOC105187283,0.464978825,6.21339029,0.051057932,0.107842943,solute carrier organic anion transporter family member 5A1 isoform X2
LOC105182723,2.488294698,-1.720474589,0.051077661,0.107854857,uncharacterized protein LOC105182723
LOC105181980,0.534809692,7.97830786,0.051080619,0.107854857,integrator complex subunit 1 isoform X1
LOC105192707,0.558094374,7.462742611,0.051214833,0.108120202,protein bowel
LOC105189779,-0.495982187,7.982202727,0.051237595,0.108150212,60S ribosomal protein L5
LOC112589361,0.959179312,2.085151458,0.051252166,0.108161087,uncharacterized protein LOC112589361
LOC105186517,-0.54400163,5.202915129,0.051259842,0.108161087,"transmembrane protein 11 homolog, mitochondrial isoform X2"
LOC105182593,-0.469401629,6.841039619,0.051292394,0.10821173,uncharacterized protein DDB_G0271670 isoform X1
LOC105190670,-0.468240947,7.303529134,0.051395449,0.10841107,serine/threonine-protein kinase grp isoform X2
LOC112590240,1.788164381,-0.431063794,0.051506512,0.108627234,"splicing factor, proline- and glutamine-rich-like"
LOC105185231,3.277923461,-1.708595467,0.051659814,0.108921258,neuropeptide CCHamide-1 receptor-like
LOC112589121,2.873146864,-1.603281581,0.051663141,0.108921258,baculoviral IAP repeat-containing protein 3-like
LOC105183328,2.670231697,-1.652499715,0.051780178,0.10914982,odorant receptor 4-like
LOC105185471,0.467784718,6.62907479,0.051826474,0.109229214,probable ribonuclease ZC3H12D isoform X1
LOC105180683,-0.541229093,5.11829399,0.051926931,0.109422711,vacuolar protein sorting-associated protein 72 homolog isoform X2
LOC112588793,0.683962386,3.39946614,0.051955452,0.109464584,uncharacterized protein LOC112588793
LOC105187965,1.265098259,0.182395459,0.052173113,0.109904874,acrosin
LOC109503826,0.594231446,4.775924118,0.052308691,0.110172133,uncharacterized protein LOC109503826 isoform X2
LOC105185780,-0.662726077,3.990638137,0.052369087,0.110280983,transport and Golgi organization 2 homolog isoform X1
LOC105185329,0.523060959,9.985219033,0.052425535,0.110381001,bifunctional purine biosynthesis protein PURH
LOC105190898,1.99575911,-1.213885621,0.052434029,0.110381001,odorant receptor 4-like
LOC105183436,-0.462216765,6.496148296,0.052448371,0.110392829,dnaJ homolog subfamily B member 12 isoform X1
LOC105187796,0.491055696,6.445685493,0.05257221,0.110634409,SH2B adapter protein 1
LOC105192170,0.555607594,6.979008711,0.052580633,0.110634409,transmembrane protein 268 isoform X1
LOC105192140,-0.462239131,6.706421297,0.052642156,0.110745444,mediator of RNA polymerase II transcription subunit 17
LOC105191908,-0.551158335,7.677894799,0.052682821,0.110812569,myosin-IB isoform X2
LOC112589537,-1.127485628,1.542962634,0.05270166,0.110833771,glutamyl aminopeptidase-like
LOC105187755,-0.572808486,4.622062672,0.052740531,0.110892621,ribonuclease P protein subunit p30 isoform X1
LOC105180722,0.489419638,7.986030909,0.052747608,0.110892621,integrator complex subunit 6-A isoform X3
LOC105192437,-0.595549952,5.061836469,0.052759721,0.110892621,"39S ribosomal protein L34, mitochondrial isoform X1"
LOC105186449,0.538449564,11.05278422,0.052764697,0.110892621,eukaryotic translation initiation factor 4 gamma 1 isoform X1
LOC105184273,1.92553191,-1.040483099,0.052842003,0.111036649,tctex1 domain-containing protein 1-like
LOC105186635,-0.586505659,5.532876186,0.052951546,0.111231341,protein arginine N-methyltransferase 3
LOC105181985,0.645432579,8.402239645,0.052952236,0.111231341,phosphatidylinositol-binding clathrin assembly protein unc-11 isoform X11
LOC105190586,3.182336268,-1.767585876,0.052967678,0.111245312,testicular haploid expressed gene protein-like
LOC105190328,0.459965445,7.189482516,0.053000654,0.111289494,uncharacterized protein LOC105190328 isoform X1
LOC105188091,-0.440860452,6.400724912,0.053006305,0.111289494,immunoglobulin-binding protein 1b
LOC105187330,0.526592209,6.75836483,0.053045732,0.111353799,60S ribosomal protein L36
LOC105191598,-0.508216071,5.407585465,0.053242512,0.11174834,josephin-2 isoform X3
LOC105183280,-0.44650214,7.037718519,0.053279899,0.111808265,"serine hydroxymethyltransferase, cytosolic isoform X1"
LOC105191320,-0.615991847,4.187110911,0.053340029,0.111915889,protein UXT homolog
LOC105187855,-0.452122974,6.939192828,0.053455082,0.112138695,minor histocompatibility antigen H13 isoform X1
LOC105180461,-0.769605302,7.21123448,0.053490721,0.112194858,"cGMP-dependent protein kinase, isozyme 2 forms cD4/T1/T3A/T3B isoform X1"
LOC105182038,-0.45254488,7.032303289,0.053562343,0.112326464,guanine nucleotide-binding protein-like 3 homolog isoform X2
LOC112589994,0.877924454,2.415747093,0.053624201,0.112437554,uncharacterized protein LOC112589994
LOC105187177,-0.461441945,6.978750697,0.053667604,0.112509918,uncharacterized protein LOC105187177 isoform X1
LOC105189543,0.51812797,6.994131148,0.053766151,0.112697843,enhancer of polycomb homolog 1
LOC105186120,0.947320822,0.982418635,0.053801426,0.112750026,sodium-dependent nutrient amino acid transporter 1 isoform X1
LOC105181495,0.535696628,8.771524112,0.053808867,0.112750026,nuclear pore complex protein DDB_G0274915
LOC105182755,0.582697152,5.045928952,0.053843634,0.112804195,"39S ribosomal protein L41, mitochondrial isoform X1"
LOC105183994,-0.564937745,4.957718411,0.053903304,0.112910514,torsin-like protein isoform X2
LOC105188297,0.968571344,0.778340818,0.053953358,0.112982769,uncharacterized protein LOC105188297 isoform X1
LOC105180539,-0.599693311,6.980961059,0.053955656,0.112982769,patched domain-containing protein 3
LOC105188224,0.584836813,4.640625084,0.054031847,0.113123591,intraflagellar transport protein 122 homolog
LOC105185498,-0.46744098,5.981334823,0.054104979,0.113257966,cytosolic Fe-S cluster assembly factor NUBP2 homolog
LOC105184954,0.818835632,2.905923997,0.054165471,0.113365839,"uncharacterized protein LOC105184954, partial"
LOC112588438,1.968875566,-0.906409887,0.05423362,0.113474321,uncharacterized protein F54H12.2-like
LOC105191006,-0.450282806,6.406916105,0.054235237,0.113474321,NADH dehydrogenase
LOC105182471,0.527675247,8.554670886,0.054329187,0.113652097,cadherin-87A
LOC105188495,-0.484970709,5.823538817,0.054363798,0.113705703,L-xylulose reductase
LOC109503872,3.331005626,-1.715386699,0.054518723,0.11400624,uncharacterized protein LOC109503872 isoform X2
LOC105181116,0.555994684,8.888432846,0.054525507,0.11400624,CD109 antigen isoform X2
LOC105192104,-0.465776196,5.9378942,0.054570647,0.114079582,WD repeat-containing protein 89 isoform X1
LOC105187531,-0.547793667,8.577550144,0.054578615,0.114079582,eukaryotic translation initiation factor 4E-binding protein 1
LOC105189703,0.43633804,6.792761901,0.054696379,0.11430685,CWF19-like protein 2
LOC105190529,0.466683816,7.164859503,0.054762194,0.114425496,Golgi apparatus protein 1
LOC105183256,1.557904864,-0.596112239,0.054880586,0.114653944,chaoptin
LOC105183507,-0.450973501,6.78594644,0.054933816,0.114731343,farnesyl pyrophosphate synthase isoform X1
LOC105181181,-0.538440901,7.709764409,0.054936317,0.114731343,shootin-1 isoform X3
LOC105183559,-0.554779906,6.46238451,0.054944835,0.114731343,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial"
LOC105187146,0.502104207,6.683236011,0.055009379,0.114847167,cytosolic carboxypeptidase-like protein 5 isoform X1
LOC105185374,-0.458925264,6.508293517,0.055046013,0.114904693,NADH-cytochrome b5 reductase 3 isoform X1
LOC105189048,0.588577719,7.593376562,0.055122056,0.115044448,40S ribosomal protein S24
LOC105183341,0.472644935,7.577332734,0.055154279,0.115092719,vacuolar protein sorting-associated protein 11 homolog
LOC105184738,0.549789926,5.311366309,0.055185556,0.115138998,F-box only protein 6
LOC105187504,-0.455452415,7.112625239,0.055199349,0.11514879,F-box only protein 28 isoform X1
LOC105180580,-0.546607074,7.259459459,0.055212857,0.115157984,kynurenine--oxoglutarate transaminase 3 isoform X1
LOC105180516,2.560456831,-0.020578513,0.055225699,0.115165786,phosphoglycolate phosphatase 2-like
LOC105182552,0.504714378,7.629443531,0.055297564,0.115296651,"trifunctional enzyme subunit beta, mitochondrial"
LOC105185277,-0.478030665,7.092315729,0.055315596,0.115315248,DDB1- and CUL4-associated factor 6 isoform X1
LOC105182753,0.80435103,5.415874983,0.055387921,0.115447002,uncharacterized protein LOC105182753 isoform X1
LOC105187304,0.5684336,7.083048035,0.05543891,0.115522394,syntenin-1
LOC105191692,0.505408966,7.437193596,0.05544235,0.115522394,DNA-binding protein P3A2 isoform X3
LOC105183093,1.965941027,-0.9415413,0.05549277,0.115608414,uncharacterized protein LOC105183093
LOC105188474,0.512267736,7.686909945,0.055540535,0.115676595,casein kinase I isoform X1
LOC105189414,0.559377634,5.943894966,0.05554378,0.115676595,segmentation protein even-skipped isoform X1
LOC105191822,-0.525175845,8.612632202,0.055562632,0.115696815,thymosin beta isoform X1
LOC105191488,0.462765948,6.424329985,0.055705411,0.115975035,serine/threonine-protein kinase VRK1
LOC105188986,0.461876901,7.131248555,0.055731389,0.116010033,uncharacterized protein LOC105188986
LOC105185628,1.408099453,0.012670104,0.055763412,0.116057602,"glutamate receptor ionotropic, kainate 2 isoform X1"
LOC105181504,4.474316442,-1.769522172,0.055777068,0.116066933,uncharacterized protein LOC105181504
LOC105185830,0.767483681,3.272637473,0.055838641,0.116172579,XK-related protein 4
LOC105186595,0.588202033,6.04296964,0.055846199,0.116172579,TBC1 domain family member 14 isoform X1
LOC105184221,0.536985499,7.181843501,0.055876914,0.116202051,"aldehyde dehydrogenase, dimeric NADP-preferring isoform X4"
LOC105182310,0.477046778,8.446518595,0.055878733,0.116202051,uncharacterized protein LOC105182310
LOC105192010,0.524403707,5.2814776,0.055918059,0.11623729,serine/threonine-protein kinase fused isoform X1
LOC105185774,-1.781158974,4.225302033,0.05593799,0.11623729,uncharacterized protein LOC105185774
LOC105186621,1.250308273,0.823343528,0.055941175,0.11623729,glycerol-3-phosphate dehydrogenase
LOC109504063,3.129437297,-1.773550857,0.055941506,0.11623729,uncharacterized protein LOC109504063
LOC105189711,3.129473497,-1.773550857,0.055955118,0.11623729,uncharacterized protein LOC105189711
LOC105188871,1.090880109,0.540638909,0.055957606,0.11623729,uncharacterized protein LOC105188871
LOC105180770,0.518627538,8.292004828,0.055962011,0.11623729,adipocyte plasma membrane-associated protein
LOC112590599,1.871099544,-1.070388093,0.055969165,0.11623729,uncharacterized protein LOC112590599
LOC105182528,0.478105311,7.021428374,0.055982535,0.116245979,DNA polymerase V isoform X1
LOC105182088,0.548955666,9.56328845,0.056035266,0.116321834,nuclear pore complex protein Nup153
LOC112590091,-1.001752767,0.788616708,0.056044577,0.116321834,uncharacterized protein LOC112590091
LOC105183650,0.441883532,6.905738695,0.056046643,0.116321834,hippocampus abundant transcript 1 protein isoform X2
LOC112589750,-0.858758531,2.683876044,0.056077176,0.116364929,uncharacterized protein LOC112589750
LOC105186332,-0.442525025,6.323458505,0.056091731,0.116364929,uncharacterized protein LOC105186332
LOC105192382,-0.600146115,6.142717907,0.056094995,0.116364929,mediator of RNA polymerase II transcription subunit 19
LOC105187829,2.192144737,-1.046746601,0.056128306,0.116414946,uncharacterized protein LOC105187829 isoform X3
LOC105189387,3.191575554,-1.782949636,0.056139219,0.116418499,uncharacterized protein LOC105189387
LOC105189948,0.463480764,6.086898513,0.056246889,0.116622666,NEDD8-activating enzyme E1 regulatory subunit
LOC105192030,-0.679320799,4.108601389,0.056258022,0.11662664,"39S ribosomal protein L23, mitochondrial"
LOC105181686,0.602106703,7.028801568,0.056297634,0.116689642,lipid storage droplets surface-binding protein 2 isoform X1
LOC105191555,-0.520016781,5.40968833,0.056339424,0.116757136,E3 ubiquitin-protein ligase RNF146
LOC105192200,0.595466924,5.167373553,0.056462784,0.116993625,pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
LOC105190719,-0.494953634,6.447846734,0.056486256,0.117023098,tumor suppressor candidate 3 isoform X1
