genes,logFC,logCPM,PValue,FDR,Annotation
LOC105189879,-0.101763287,7.16541278,0.544550579,1,splicing factor U2AF 50 kDa subunit isoform X1
LOC112588253,0.280023844,2.850300132,0.544569741,1,putative nuclease HARBI1
LOC105191688,0.208144934,3.731667633,0.544790064,1,protein patched isoform X4
LOC105184231,-0.162238359,5.161046559,0.544844469,1,probable actin-related protein 2/3 complex subunit 2
LOC105185940,-0.530476936,1.300852393,0.545040195,1,uncharacterized protein LOC105185940
LOC109503974,-0.695258114,0.47930935,0.545250704,1,"protein phosphatase 1L-like, partial"
LOC105187340,0.128108896,7.003879306,0.545448269,1,ski oncogene isoform X2
LOC112589221,-0.399956115,2.535907781,0.545509304,1,uncharacterized protein LOC112589221
LOC105185103,0.211678207,4.252363889,0.545597963,1,protein yippee-like 1
LOC105188082,-0.101212344,8.413818374,0.545735074,1,uncharacterized protein LOC105188082
LOC105186112,0.185880275,4.087220051,0.54574807,1,"beta-1,3-galactosyltransferase 6"
LOC105191351,0.198979405,4.37868589,0.545766082,1,protein Asterix
LOC105186667,0.192783538,3.966802794,0.545774991,1,exosome complex component MTR3
LOC105187158,-0.094565599,7.397832795,0.545784069,1,protein transport protein Sec31A
LOC105191622,-0.179984026,4.791095885,0.545976248,1,ERI1 exoribonuclease 3
LOC105192159,-0.139343029,4.841405477,0.546286949,1,uncharacterized protein LOC105192159
LOC109503932,-0.701188381,0.479905908,0.546589036,1,uncharacterized protein LOC109503932 isoform X1
LOC105180542,-0.084842717,7.494142369,0.546705937,1,protein RRP5 homolog
LOC105190751,-0.089329357,7.676480466,0.546821363,1,eye-specific diacylglycerol kinase isoform X2
LOC105183841,0.169802843,5.284612295,0.546867862,1,dorsal-ventral patterning protein Sog isoform X1
LOC105181149,-0.109329568,6.030378901,0.546887182,1,uncharacterized protein LOC105181149
LOC105184068,-0.200219709,5.037478673,0.547094263,1,serine/threonine-protein kinase 16 isoform X1
LOC112588836,0.453984075,0.917466306,0.547218627,1,uncharacterized protein LOC112588836
LOC105191357,0.154990854,5.049175603,0.547361371,1,27 kDa hemolymph protein isoform X2
LOC112589310,0.536952394,2.313116988,0.547561964,1,uncharacterized protein LOC112589310
LOC105189100,-0.1402133,5.614441762,0.547655976,1,phospholipase A-2-activating protein
LOC105184136,-0.095706685,6.893237319,0.547848191,1,"isoleucine--tRNA ligase, cytoplasmic"
LOC105186570,0.730837348,0.308479115,0.547973449,1,DNA-binding protein D-ETS-6
LOC109503584,-0.394829951,0.972880155,0.548169811,1,alpha-tocopherol transfer protein-like
LOC105190538,0.233137426,3.237463596,0.548241305,1,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog
LOC105192610,-0.253369305,3.793951792,0.548249506,1,THAP domain-containing protein 1
LOC105192063,0.206543833,3.916869438,0.548269704,1,DTW domain-containing protein 1
LOC105188728,-0.25167079,3.318098391,0.548308935,1,zinc finger protein 521
LOC105185631,0.366669852,1.199047711,0.548418267,1,odorant receptor 43a
LOC105191708,0.180776708,4.683782338,0.548447503,1,"ATP synthase subunit e, mitochondrial"
LOC105182730,0.106822858,6.457314318,0.548799584,1,"methionine--tRNA ligase, mitochondrial isoform X1"
LOC105190285,0.095852193,6.750855084,0.548939781,1,coatomer subunit beta\\'
LOC105191965,0.083829498,8.266217549,0.549059194,1,cytoplasmic dynein 1 intermediate chain isoform X1
LOC109504405,-0.322015056,2.219839012,0.549639036,1,uncharacterized protein LOC109504405 isoform X1
LOC105182994,-0.092248124,8.604263817,0.55004207,1,centrosomal protein of 104 kDa isoform X2
LOC105190244,0.213701979,4.34298234,0.550176395,1,uncharacterized protein LOC105190244
LOC109504553,0.290769707,3.089877908,0.550224074,1,small integral membrane protein 4
LOC105190208,0.218340739,3.623299168,0.55023458,1,uncharacterized protein LOC105190208
LOC105180884,-0.091384438,6.892616361,0.550274345,1,DDB1- and CUL4-associated factor 5
LOC105184402,-0.16852678,4.948551702,0.550291286,1,protein-associating with the carboxyl-terminal domain of ezrin
LOC105188455,-0.169670169,8.161645406,0.550349094,1,Fanconi anemia group D2 protein isoform X1
LOC105190488,0.102673436,6.937884803,0.550399442,1,acetylcholine receptor subunit alpha-L1 isoform X1
LOC105187702,0.153569967,5.34798095,0.550691518,1,uncharacterized protein LOC105187702
LOC105186506,-0.229290444,2.611850675,0.551046257,1,LIM/homeobox protein Lhx3 isoform X1
LOC105182502,-0.090449443,7.913334066,0.551124731,1,ATP-dependent 6-phosphofructokinase isoform X6
LOC105190667,-0.161493434,5.20461359,0.551301461,1,pre-mRNA-splicing factor SPF27
LOC105191143,-0.128392242,7.117944235,0.5513544,1,poly(A)-specific ribonuclease PARN
LOC105183953,-0.324736693,2.917826085,0.551420256,1,ribonuclease P protein subunit p40
LOC105192127,0.098901908,7.464887873,0.551458924,1,cytochrome c oxidase subunit NDUFA4
LOC105190739,0.123642023,5.278948151,0.551535647,1,60S ribosomal protein L36
LOC105187271,-0.268618753,3.930567884,0.551547638,1,protein Mpv17 isoform X1
LOC105184282,0.139494538,6.33976659,0.551706452,1,uncharacterized protein LOC105184282 isoform X1
LOC105185318,0.141495208,4.41016188,0.551818209,1,AN1-type zinc finger protein 2A
LOC105182089,-0.093871905,7.658515241,0.551896955,1,uncharacterized protein LOC105182089 isoform X1
LOC105189901,0.349373122,3.026608972,0.552319119,1,mucin-17
LOC105182564,-0.209210293,4.189277463,0.552555205,1,arrestin domain-containing protein 17
LOC105190217,-0.103316914,6.180735195,0.552585302,1,OTU domain-containing protein 5-A isoform X1
LOC105184611,-0.267127104,2.848822963,0.552685766,1,myb-like protein V
LOC105188400,0.226946697,3.026485942,0.552797744,1,THAP domain-containing protein 1-like
LOC105188390,-0.290422762,3.266054014,0.552941737,1,ras-like protein 2 isoform X1
LOC105189552,-0.104639953,6.134248048,0.553478199,1,rho GTPase-activating protein 44 isoform X1
LOC105192167,-0.124136766,7.31545348,0.553639045,1,uncharacterized protein LOC105192167
LOC105189432,-0.125586618,7.735526911,0.553859578,1,exportin-1
LOC105191216,-0.076932183,9.508164109,0.554043708,1,serine-arginine protein 55 isoform X4
LOC105192469,0.084658079,8.294864574,0.554062812,1,rab proteins geranylgeranyltransferase component A 1
LOC105181997,-0.437165605,2.175839378,0.554127861,1,uncharacterized protein LOC105181997 isoform X2
LOC105188153,0.220890783,4.397608086,0.554261063,1,beta-galactosidase
LOC105189252,0.362185782,2.340636943,0.554264792,1,uncharacterized protein LOC105189252
LOC105192354,-0.190217819,5.326135885,0.554314047,1,nucleolar protein 10
LOC105184856,-0.156402195,5.382427063,0.554361968,1,ATP-dependent RNA helicase abstrakt
LOC105184094,-0.12809573,7.751912751,0.554489909,1,golgin subfamily A member 6-like protein 7 isoform X5
LOC105189475,0.140527874,4.863794662,0.554539105,1,zinc finger protein-like 1
LOC105186793,-0.574462912,1.291767618,0.554546065,1,uncharacterized protein LOC105186793
LOC105190595,0.169331227,3.709363251,0.554805795,1,uncharacterized protein LOC105190595
LOC105181959,-0.28699532,3.236891819,0.554892403,1,BMP and activin membrane-bound inhibitor homolog
LOC105185844,0.145508223,5.011946994,0.555000744,1,acyl-CoA:lysophosphatidylglycerol acyltransferase 1 isoform X1
LOC105188541,0.645787013,1.032476336,0.555161209,1,uncharacterized protein LOC105188541 isoform X2
LOC105180612,0.387406958,1.984918398,0.555245967,1,alpha-protein kinase 1-like
LOC105192421,0.226706054,4.081079919,0.555367129,1,uncharacterized protein LOC105192421
LOC105181595,-0.121604009,6.519533209,0.55561715,1,RNA cytidine acetyltransferase
LOC105188494,-0.149460049,5.595577437,0.555661205,1,ileal sodium/bile acid cotransporter isoform X1
LOC112588603,-0.241187116,3.709825032,0.555780758,1,uncharacterized protein LOC112588603
LOC105186784,0.140900364,5.892555656,0.555955299,1,uncharacterized protein LOC105186784
LOC105190387,-0.126232676,7.640733224,0.556043492,1,histone-lysine N-methyltransferase SETD2
LOC112590520,0.611828767,0.986059888,0.556336606,1,uncharacterized protein LOC112590520
LOC105180759,0.337997377,2.843961551,0.556433858,1,inhibitory POU protein
LOC105189737,-0.152395772,6.021015542,0.55644359,1,growth arrest and DNA damage-inducible proteins-interacting protein 1
LOC105189431,0.288475668,3.419813459,0.556465037,1,putative nuclease HARBI1
LOC105191432,0.528962729,1.80393166,0.556739842,1,uncharacterized protein LOC105191432
LOC105184086,-0.121933742,5.453308279,0.556827487,1,tetratricopeptide repeat protein 21B isoform X1
LOC105191294,0.141384461,4.955525179,0.556872567,1,ER membrane protein complex subunit 8/9 homolog
LOC105180974,0.393457377,1.324583058,0.556905019,1,60S ribosomal protein L22
LOC105190705,0.135220344,6.084134566,0.557093005,1,protein naked cuticle
LOC105192213,-0.289284115,3.256965384,0.557673986,1,protein-cysteine N-palmitoyltransferase Rasp
LOC105188547,0.321427947,2.087726916,0.557728954,1,odorant receptor 4-like
LOC105182766,-0.095179897,6.368897599,0.557754669,1,"glutamate receptor ionotropic, kainate 2 isoform X2"
LOC105186895,-0.088152255,8.602753583,0.557806064,1,pre-mRNA-processing factor 39
LOC105183307,-0.12613231,5.65522018,0.558006555,1,probable histone-binding protein Caf1 isoform X2
LOC105188445,-0.180870358,4.241393424,0.558161995,1,density-regulated protein homolog
LOC105186447,-0.139405577,6.009917477,0.558181743,1,conserved oligomeric Golgi complex subunit 5
LOC112590339,-0.181291383,5.443283657,0.558271718,1,uncharacterized protein LOC112590339 isoform X2
LOC105181475,-0.271018549,3.477002649,0.558462779,1,transmembrane protein 256 homolog
LOC105189998,0.523030091,1.351450241,0.558472497,1,piggyBac transposable element-derived protein 4-like
LOC105185520,-0.174161582,5.037946915,0.559124943,1,MICOS complex subunit mic25
LOC105186422,0.083900364,8.044046939,0.559432927,1,transcriptional activator protein Pur-beta isoform X2
LOC105189129,0.126093648,5.319112079,0.559672191,1,unconventional myosin-Ie
LOC105184809,0.099790317,6.399281196,0.559732002,1,RRP12-like protein
LOC105191092,0.203024146,3.199734867,0.559848097,1,signal recognition particle 9 kDa protein
LOC105181136,0.146509693,5.292417221,0.559907512,1,poly(ADP-ribose) glycohydrolase ARH3 isoform X1
LOC105187711,-0.272211116,3.02675455,0.559926877,1,"LOW QUALITY PROTEIN: probable cytochrome P450 304a1, partial"
LOC105184184,-0.151637495,5.434265949,0.560034694,1,uncharacterized protein LOC105184184
LOC105188456,-0.152067432,6.003946993,0.560121184,1,sperm-associated antigen 6 isoform X2
LOC105182344,0.083366099,7.534511207,0.560261256,1,epsin-2 isoform X5
LOC105182545,-0.134103922,7.028949162,0.560287751,1,vacuolar protein sorting-associated protein 35 isoform X1
LOC105181589,-0.173870389,5.5241491,0.560430343,1,protein-glutamate O-methyltransferase
LOC105190574,-0.142395496,4.533000859,0.560453408,1,molybdenum cofactor biosynthesis protein 1
LOC105185343,-0.332089337,4.067439302,0.560662825,1,uncharacterized protein LOC105185343
LOC105182745,-0.122872994,5.921141138,0.56071561,1,integrin beta-PS isoform X1
LOC105187844,-0.092482349,8.134295763,0.561054159,1,tectonin beta-propeller repeat-containing protein isoform X1
LOC109503750,0.18624275,3.924582312,0.561059757,1,uncharacterized protein LOC109503750 isoform X2
LOC105182540,-0.191793953,5.039429771,0.561094459,1,uncharacterized protein LOC105182540 isoform X1
LOC105188238,-0.307305841,3.187589105,0.561130033,1,uncharacterized protein LOC105188238 isoform X1
LOC105188496,0.332738327,2.270999397,0.561131501,1,acyl-CoA-binding protein homolog 1
LOC105180820,0.179057662,4.72080498,0.561170082,1,uncharacterized protein LOC105180820
LOC105191527,-0.176036111,5.223701625,0.561188209,1,"delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial"
LOC105184839,-0.193820441,4.108465049,0.561236294,1,major facilitator superfamily domain-containing protein 10 isoform X1
LOC105183609,0.230187421,3.758297542,0.561237469,1,uncharacterized protein LOC105183609
LOC105189057,-0.160375952,5.068518865,0.561295514,1,probable RNA polymerase II nuclear localization protein SLC7A6OS
LOC105185780,0.174341531,3.876831617,0.561295615,1,transport and Golgi organization 2 homolog isoform X1
LOC105187861,-0.169093481,4.456199887,0.561438485,1,uncharacterized protein LOC105187861
LOC105182689,-0.110559608,7.847539666,0.561704498,1,uncharacterized protein LOC105182689 isoform X1
LOC105182251,-0.368603868,2.922701467,0.561726395,1,uncharacterized protein LOC105182251
LOC105184451,0.102887183,8.689015998,0.561745659,1,RING finger protein unkempt homolog isoform X3
LOC105189751,-0.17650966,5.101729766,0.561758235,1,dolichyl-phosphate beta-glucosyltransferase
LOC105186269,0.101735507,6.247064264,0.561760823,1,G patch domain-containing protein 1 homolog
LOC105189050,0.096797831,9.660002037,0.561770195,1,talin-1 isoform X2
LOC105185334,0.466918948,1.452944986,0.561778628,1,uncharacterized protein LOC105185334
LOC105183995,-0.225626953,5.177160809,0.561833238,1,2-aminoethanethiol dioxygenase
LOC105190537,0.162918867,5.380621967,0.561958172,1,probable G-protein coupled receptor 158 isoform X1
LOC105183035,-0.139420354,5.261946083,0.562232087,1,"dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial-like isoform X2"
LOC105180846,0.089277651,7.958725433,0.562348635,1,synaptotagmin-10
LOC105181030,0.115722142,5.488721253,0.562353469,1,MAP kinase-activated protein kinase 2 isoform X2
LOC105183228,0.094145368,6.98612046,0.562460824,1,succinate dehydrogenase
LOC105180615,0.101189528,6.251659257,0.562749389,1,popeye domain-containing protein 3 isoform X2
LOC105181293,0.163546522,4.523232909,0.562779009,1,3-ketodihydrosphingosine reductase isoform X1
LOC105190130,0.081347779,7.958946407,0.5628567,1,dnaJ homolog subfamily C member 13 isoform X2
LOC105192122,-0.137521642,6.713326915,0.56286343,1,pantothenate kinase 4
LOC105183006,0.237851701,3.513669147,0.563006831,1,aromatic-L-amino-acid decarboxylase
LOC105191061,-0.147077599,4.00574774,0.56338413,1,RING-box protein 2
LOC105186912,-0.174309368,4.254227688,0.563482143,1,SNAPIN protein homolog
LOC105191439,0.377381066,2.407850545,0.563526127,1,atrial natriuretic peptide-converting enzyme
LOC105185061,0.156897307,4.183464606,0.563839604,1,uncharacterized protein LOC105185061 isoform X1
LOC105191581,-0.16448995,5.027117641,0.563859438,1,protein LLP homolog
LOC105186022,0.16708276,4.298402862,0.563982897,1,uncharacterized protein LOC105186022
LOC105182422,-0.139246415,4.854152698,0.564354664,1,actin-related protein 5
LOC105184151,0.362879018,1.957395794,0.564362377,1,uncharacterized protein LOC105184151
LOC105189468,0.298065791,2.384451532,0.564390567,1,cGMP-dependent protein kinase 1 isoform X2
LOC105187365,-0.113521251,6.021589337,0.564637508,1,transportin-3 isoform X1
LOC105191592,1.128059827,0.78454352,0.564682228,1,small proline-rich protein 3-like
LOC105187215,-0.08552776,8.704058314,0.564776682,1,probable cytochrome P450 6a13
LOC105189646,-0.082865437,7.246858097,0.565201219,1,neuralized-like protein 4 isoform X1
LOC105189560,0.118404262,6.17895174,0.565260324,1,thyroid receptor-interacting protein 6 isoform X3
LOC105192587,0.093012019,6.530895413,0.565275176,1,uncharacterized protein LOC105192587 isoform X1
LOC105185151,0.086761878,7.6456853,0.565338733,1,E3 ubiquitin-protein ligase AMFR isoform X2
LOC105186616,-0.389848507,3.419335873,0.565593041,1,eukaryotic translation initiation factor 3 subunit I
LOC105182211,0.130196813,5.522181336,0.565766643,1,proteasome subunit alpha type-1
LOC105182929,-0.20297052,4.014880578,0.565809076,1,guanine nucleotide-binding protein subunit gamma-1
LOC105185808,-0.152864333,5.452878026,0.566117387,1,ubiquitin domain-containing protein 1
LOC105192207,-0.088299242,11.77409591,0.566156126,1,poly(U)-specific endoribonuclease homolog
LOC105188500,-0.080317732,10.03046695,0.56621576,1,"protein kinase C, brain isozyme isoform X1"
LOC105182860,0.11452957,6.092584617,0.566996407,1,ubiquitin carboxyl-terminal hydrolase 22
LOC109503989,0.611855807,0.827569802,0.567176672,1,LOW QUALITY PROTEIN: putative nuclease HARBI1
LOC105182146,-0.361348556,2.510538767,0.567201086,1,uncharacterized protein LOC105182146
LOC105182783,-0.175641016,5.394069462,0.567217826,1,actin-related protein 6
LOC105185253,-0.125774088,6.017113098,0.567381679,1,DNA topoisomerase 3-beta-1 isoform X1
LOC105189637,0.091420738,8.411435379,0.567572217,1,uncharacterized protein LOC105189637
LOC105191682,-0.199945939,5.444947257,0.567615686,1,uncharacterized protein LOC105191682 isoform X2
LOC105183940,-0.17048712,5.515474899,0.567689644,1,eukaryotic translation initiation factor 4E-1A isoform X2
